accident_id,vehicle_id,category,brand,model,year
1785238,1785238_2,"D-класс (средний) до 4,6 м",TOYOTA,RAV 4,2008.0
1786397,1786397_1,"В-класс (малый) до 3,9 м",RENAULT,Logan,2016.0
1778745,1778745_1,"В-класс (малый) до 3,9 м",NISSAN,Almera,2006.0
1778745,1778745_2,Седельные тягачи,FREIGHTLINER,Century Class S/T,2003.0
1770806,1770806_1,"В-класс (малый) до 3,9 м",ВАЗ,ВАЗ 2112 и модификации,2007.0
1770806,1770806_2,"В-класс (малый) до 3,9 м",RENAULT,Sandero,2016.0
2589224,2589224_1,Фургоны,ВАЗ,Largus (Ларгус),2020.0
2589224,2589224_2,"D-класс (средний) до 4,6 м",RENAULT,Duster,2014.0
2817241,2817241_1,"D-класс (средний) до 4,6 м",TOYOTA,Corolla,2006.0
2817241,2817241_2,Мотовелосипеды,Прочие марки ТС,Прочие марки и модели ТС,2023.0
2738227,2738227_1,"В-класс (малый) до 3,9 м",AUDI,А4,2009.0
2738227,2738227_2,"В-класс (малый) до 3,9 м",ВАЗ," Жигули  ВАЗ-2108, 09 и модификации                       ",1996.0
1775557,1775557_1,"С-класс (малый средний, компактный) до 4,3 м",CHEVROLET,Прочие модели Chevrolet,2011.0
1775557,1775557_2,"С-класс (малый средний, компактный) до 4,3 м",OPEL,Astra,2007.0
2633456,2633456_1,Одноэтажные длиной от 5 до 8 м,ПАЗ,32054,2013.0
1772507,1772507_1,"В-класс (малый) до 3,9 м",HYUNDAI,"Elantra (Lantra, Avante)",2012.0
1781533,1781533_1,"В-класс (малый) до 3,9 м",RENAULT,Fluence,2013.0
1781533,1781533_2,"В-класс (малый) до 3,9 м",ВАЗ,"ВАЗ 2110, 21101, 21102, 21103, 21108",2002.0
1778043,1778043_1,"В-класс (малый) до 3,9 м",ВАЗ," Жигули  ВАЗ-2108, 09 и модификации                       ",2000.0
1778043,1778043_2,"В-класс (малый) до 3,9 м",ВАЗ,ВАЗ 2115 и модификации,2007.0
1778043,1778043_3,"В-класс (малый) до 3,9 м",FORD,Fusion,2007.0
1782316,1782316_1,Мотоциклы,Прочие марки ТС,Прочие марки и модели ТС,1990.0
1614012,1614012_1,"В-класс (малый) до 3,9 м",ВАЗ,ВАЗ 2115 и модификации,2006.0
2855446,2855446_1,"D-класс (средний) до 4,6 м",HYUNDAI,Solaris,2012.0
2855446,2855446_2,"D-класс (средний) до 4,6 м",FAW,Jetta,1991.0
2855446,2855446_3,"Е-класс (высший средний, бизнес-класс) до 4,9 м",TOYOTA,RAV 4,2021.0
1610970,1610970_1,"С-класс (малый средний, компактный) до 4,3 м",RENAULT,Sandero,2015.0
1615567,1615567_1,"В-класс (малый) до 3,9 м",CHERY,Прочие модели Chery,2012.0
1616593,1616593_1,"В-класс (малый) до 3,9 м",ВАЗ," Жигули  ВАЗ-2108, 09 и модификации                       ",2001.0
1610534,1610534_1,"С-класс (малый средний, компактный) до 4,3 м",HYUNDAI,Solaris,2016.0
1610534,1610534_2,"С-класс (малый средний, компактный) до 4,3 м",VOLKSWAGEN,Polo,2015.0
1611190,1611190_1,"С-класс (малый средний, компактный) до 4,3 м",HYUNDAI,Tucson,2006.0
1611190,1611190_2,"В-класс (малый) до 3,9 м",ВАЗ, Жигули  ВАЗ-2107 модификации,2008.0
1616729,1616729_1,"В-класс (малый) до 3,9 м",AUDI,А3,2009.0
1611469,1611469_1,"В-класс (малый) до 3,9 м",ЗАЗ,ЗАЗ Sens,2009.0
1611469,1611469_2,"В-класс (малый) до 3,9 м",SKODA,Octavia,2009.0
1789502,1789502_1,"В-класс (малый) до 3,9 м",ВАЗ, Жигули  ВАЗ-2107 модификации,2003.0
1789502,1789502_2,"В-класс (малый) до 3,9 м",ВАЗ,Priora,2009.0
2886189,2886189_1,"В-класс (малый) до 3,9 м",ВАЗ,ВАЗ 2114 и модификации,2009.0
2886189,2886189_2,"А-класс (особо малый) до 3,5 м",ВАЗ, Ока  ВАЗ-1111 и модификации,2006.0
1800280,1800280_1,Минивэны и универсалы повышенной вместимости,SUZUKI,Grand Vitara,2011.0
1799177,1799177_1,"В-класс (малый) до 3,9 м",MAZDA,Premacy,1999.0
2679469,2679469_1,Прочие легковые автомобили,MITSUBISHI,Outlander,2019.0
2679469,2679469_2,Прочие легковые автомобили,ВАЗ,Granta (Гранта),2014.0
1797094,1797094_1,"В-класс (малый) до 3,9 м",KIA,Прочие модели Kia,2010.0
1788048,1788048_1,"А-класс (особо малый) до 3,5 м",,,
1796063,1796063_1,Минивэны и универсалы повышенной вместимости,DERWAYS,Прочие модели Derways,2017.0
1788975,1788975_1,"С-класс (малый средний, компактный) до 4,3 м",ВАЗ,Granta (Гранта),2014.0
1788975,1788975_2,"D-класс (средний) до 4,6 м",HONDA,Accord,2008.0
1798638,1798638_1,"Одноэтажные, сочлененные длиной более 12 м",,,
2926631,2926631_1,"С-класс (малый средний, компактный) до 4,3 м",KIA,Rio,2020.0
2926631,2926631_2,"С-класс (малый средний, компактный) до 4,3 м",LEXUS,LX,2020.0
2817622,2817622_1,"С-класс (малый средний, компактный) до 4,3 м",DAEWOO,Nexia,2008.0
2817622,2817622_2,"В-класс (малый) до 3,9 м",ВАЗ,Granta (Гранта),2017.0
1791703,1791703_1,"С-класс (малый средний, компактный) до 4,3 м",ВАЗ,ВАЗ 2114 и модификации,2007.0
1791703,1791703_2,"D-класс (средний) до 4,6 м",JAGUAR,Прочие модели Jaguar,2009.0
1787511,1787511_1,"С-класс (малый средний, компактный) до 4,3 м",LEXUS,GS,2000.0
1787511,1787511_2,"С-класс (малый средний, компактный) до 4,3 м",HONDA,FIT,2002.0
1801216,1801216_1,"С-класс (малый средний, компактный) до 4,3 м",HONDA,Civic,2013.0
1801216,1801216_2,"В-класс (малый) до 3,9 м",ВАЗ, Жигули  ВАЗ-2106 модификации,1993.0
1801216,1801216_3,"С-класс (малый средний, компактный) до 4,3 м",ВАЗ,"ВАЗ 2110, 21101, 21102, 21103, 21108",2003.0
1800764,1800764_1,"С-класс (малый средний, компактный) до 4,3 м",VOLVO,Прочие модели Volvo,2013.0
1800764,1800764_2,"С-класс (малый средний, компактный) до 4,3 м",TOYOTA,Прочие модели Toyota,1992.0
1794923,1794923_1,"С-класс (малый средний, компактный) до 4,3 м",TOYOTA,Vitz,2003.0
1794923,1794923_2,"С-класс (малый средний, компактный) до 4,3 м",HONDA,Civic,2008.0
2280497,2280497_1,"В-класс (малый) до 3,9 м",ВАЗ,"ВАЗ 2111, 21110 (универсал), 21113, 21114",2003.0
2279712,2279712_1,"В-класс (малый) до 3,9 м",AUDI,80,1995.0
2279712,2279712_2,Фургоны,ISUZU,Прочие модели Isuzu,1997.0
2710078,2710078_1,"С-класс (малый средний, компактный) до 4,3 м",VOLKSWAGEN,Tiguan,2016.0
2710113,2710113_1,"D-класс (средний) до 4,6 м",TOYOTA,Camry,2005.0
1622589,1622589_1,"D-класс (средний) до 4,6 м",ВАЗ,XRay,2018.0
2814276,2814276_1,"С-класс (малый средний, компактный) до 4,3 м",LIFAN,Прочие модели Lifan,2011.0
2814276,2814276_2,"С-класс (малый средний, компактный) до 4,3 м",RENAULT,Arkana,2020.0
2842898,2842898_1,"В-класс (малый) до 3,9 м",ВАЗ," Жигули  ВАЗ-2108, 09 и модификации                       ",2000.0
1622982,1622982_1,"В-класс (малый) до 3,9 м",,,
1620807,1620807_1,Мопеды с двигателем внутреннего сгорания менее 50 см. куб.,Прочие марки мотоциклов,Прочие марки мотоциклов,2012.0
1625564,1625564_1,"В-класс (малый) до 3,9 м",AUDI,80,1987.0
2541074,2541074_1,"D-класс (средний) до 4,6 м",DAEWOO,Gentra,2014.0
1618656,1618656_1,"В-класс (малый) до 3,9 м",ВАЗ,"ВАЗ 2110, 21101, 21102, 21103, 21108",1997.0
1618656,1618656_2,"D-класс (средний) до 4,6 м",NISSAN,Primera,2004.0
1626196,1626196_1,Одноэтажные длиной от 5 до 8 м,PEUGEOT,Partner,2008.0
1626196,1626196_2,Бортовые,ГАЗ,Прочие модели ГАЗ,2012.0
1623080,1623080_1,"С-класс (малый средний, компактный) до 4,3 м",ВАЗ," Жигули  ВАЗ-2108, 09 и модификации                       ",2000.0
1623080,1623080_2,"D-класс (средний) до 4,6 м",OPEL,Astra,2011.0
2669670,2669670_1,"С-класс (малый средний, компактный) до 4,3 м",ВАЗ,Granta (Гранта),2014.0
2669670,2669670_2,"С-класс (малый средний, компактный) до 4,3 м",ВАЗ,Kalina,2010.0
2669670,2669670_3,"С-класс (малый средний, компактный) до 4,3 м",KIA,Spectra,2007.0
2897707,2897707_1,"С-класс (малый средний, компактный) до 4,3 м",ВАЗ,Vesta (Веста),2020.0
2492573,2492573_1,"А-класс (особо малый) до 3,5 м",,,
1629518,1629518_1,"В-класс (малый) до 3,9 м",TOYOTA,Auris,2009.0
1629518,1629518_2,"А-класс (особо малый) до 3,5 м",DAEWOO,Nexia,2004.0
1626355,1626355_1,Троллейбусы,ЛИАЗ,Прочие модели ЛИАЗ,2012.0
1624509,1624509_1,"С-класс (малый средний, компактный) до 4,3 м",MITSUBISHI,Pajero,2012.0
1622389,1622389_1,"В-класс (малый) до 3,9 м",RENAULT,Logan,2012.0
2635496,2635496_1,"D-класс (средний) до 4,6 м",TOYOTA,Camry,2018.0
1939329,1939329_1,"А-класс (особо малый) до 3,5 м",ВАЗ, Ока  ВАЗ-1111 и модификации,2004.0
1939329,1939329_2,"D-класс (средний) до 4,6 м",RENAULT,Duster,2014.0
1940686,1940686_1,Фургоны,ГАЗ,Прочие модели ГАЗ,2008.0
1936329,1936329_1,Прочие легковые автомобили,NISSAN,Tiida,2013.0
1936329,1936329_2,"В-класс (малый) до 3,9 м",ВАЗ,ВАЗ 2131 и модификации,2014.0
2820087,2820087_1,Прочие легковые автомобили,ВАЗ,ВАЗ 2115 и модификации,2007.0
2820087,2820087_2,"В-класс (малый) до 3,9 м",RENAULT,Logan,2018.0
1939476,1939476_1,"В-класс (малый) до 3,9 м",RENAULT,Logan,2006.0
1939476,1939476_2,"В-класс (малый) до 3,9 м",ИЖ,ИЖ 21261,2005.0
1943105,1943105_1,"А-класс (особо малый) до 3,5 м",ВАЗ,ВАЗ 2112 и модификации,2001.0
1943105,1943105_2,Седельные тягачи,MAN,Прочие модели Man,2013.0
1941833,1941833_1,Прочие легковые автомобили,HYUNDAI,i20,2010.0
1941833,1941833_2,Прочие легковые автомобили,SUZUKI,Ignis,2006.0
1941833,1941833_3,Прочие легковые автомобили,RENAULT,Symbol,2007.0
1941833,1941833_4,Прочие легковые автомобили,CHEVROLET,Niva,2006.0
2826298,2826298_1,"В-класс (малый) до 3,9 м",ВАЗ,Granta (Гранта),2020.0
2205505,2205505_1,"В-класс (малый) до 3,9 м",ВАЗ,ВАЗ 2114 и модификации,2011.0
2213204,2213204_1,"В-класс (малый) до 3,9 м",,,
2212046,2212046_1,Иные ТС,,,
2213894,2213894_1,Фургоны,FIAT,Ducato,2015.0
2213894,2213894_2,"В-класс (малый) до 3,9 м",ИЖ,ИЖ 2126,2004.0
2213832,2213832_1,"В-класс (малый) до 3,9 м",TOYOTA,Corolla,2014.0
2206410,2206410_1,"В-класс (малый) до 3,9 м",ВАЗ,Granta (Гранта),2018.0
2206410,2206410_2,Прочие легковые автомобили,SSANGYONG,Actyon,2012.0
2502179,2502179_1,Прочие легковые автомобили,HYUNDAI,Solaris,2014.0
2502179,2502179_2,Прочие легковые автомобили,ВАЗ,ВАЗ 2114 и модификации,2009.0
2502179,2502179_3,Прочие легковые автомобили,MAZDA,Mazda 6,2011.0
2706266,2706266_1,Мопеды с двигателем внутреннего сгорания менее 50 см. куб.,Прочие марки мотоциклов,Прочие марки мотоциклов,2010.0
2213030,2213030_1,"Транспортные средства оперативно-служебные для перевозки лиц, находящихся под стражей",ГАЗ,Прочие модели ГАЗ,2004.0
2210504,2210504_1,Минивэны и универсалы повышенной вместимости,OPEL,Zafira,2008.0
2210940,2210940_1,"В-класс (малый) до 3,9 м",ВАЗ, Жигули  ВАЗ-2106 модификации,1997.0
2210940,2210940_2,Бортовые грузовые автомобили,ГАЗ,Прочие модели ГАЗ,2015.0
2213218,2213218_1,"В-класс (малый) до 3,9 м",MITSUBISHI,Outlander,2010.0
2213218,2213218_2,"В-класс (малый) до 3,9 м",ВАЗ,Kalina,2011.0
2965051,2965051_1,"А-класс (особо малый) до 3,5 м",ВАЗ, Нива  ВАЗ-2121 и модификации,2018.0
2801078,2801078_1,"D-класс (средний) до 4,6 м",ВАЗ,Vesta (Веста),2018.0
2296108,2296108_1,"А-класс (особо малый) до 3,5 м",ВАЗ," Жигули  ВАЗ-2108, 09 и модификации                       ",1997.0
2296108,2296108_2,Седельные тягачи,RENAULT,Magnum,2008.0
2294514,2294514_1,"В-класс (малый) до 3,9 м",ВАЗ," Жигули  ВАЗ-2108, 09 и модификации                       ",1997.0
2294514,2294514_2,"В-класс (малый) до 3,9 м",KIA,Прочие модели Kia,2007.0
2294514,2294514_3,"В-класс (малый) до 3,9 м",MERCEDES,Прочие модели Mercedes,2000.0
2294343,2294343_1,"В-класс (малый) до 3,9 м",FAW,Audi 100,1992.0
2294343,2294343_2,"В-класс (малый) до 3,9 м",ВАЗ," Жигули  ВАЗ-2108, 09 и модификации                       ",2002.0
2294343,2294343_3,"В-класс (малый) до 3,9 м",HYUNDAI,Прочие модели Hyundai,2015.0
2107735,2107735_1,"С-класс (малый средний, компактный) до 4,3 м",ВАЗ,Kalina,2011.0
2100307,2100307_1,"D-класс (средний) до 4,6 м",FORD,Focus,2005.0
2104448,2104448_1,Прочие легковые автомобили,ВАЗ, Жигули  ВАЗ-2104 модификации,2012.0
2525873,2525873_1,Прочие одноярусные,IVECO,Прочие модели Iveco,2014.0
2096017,2096017_1,"С-класс (малый средний, компактный) до 4,3 м",CHEVROLET,Прочие модели Chevrolet,2010.0
2100949,2100949_1,Одноэтажные длиной от 8 до 12 м,ЛИАЗ,Прочие модели ЛИАЗ,2006.0
2105938,2105938_1,Самосвалы,ЗИЛ,Прочие модели ЗИЛ,1999.0
2096264,2096264_1,"С-класс (малый средний, компактный) до 4,3 м",ВАЗ," Жигули  ВАЗ-2108, 09 и модификации                       ",1997.0
2096264,2096264_2,"С-класс (малый средний, компактный) до 4,3 м",SKODA,Octavia,2012.0
2104163,2104163_1,Одноэтажные длиной от 8 до 12 м,Прочие марки автобусов,Прочие марки автобусов,2015.0
2102735,2102735_1,"D-класс (средний) до 4,6 м",RENAULT,Logan,2011.0
2107117,2107117_1,"D-класс (средний) до 4,6 м",DODGE,Прочие модели Dodge,1997.0
2107117,2107117_2,Школьные автобусы,ПАЗ,32054,2004.0
2099968,2099968_1,"С-класс (малый средний, компактный) до 4,3 м",KIA,Sportage,2010.0
2463329,2463329_1,Прочие легковые автомобили,ВАЗ, Жигули  ВАЗ-2107 модификации,2008.0
2831853,2831853_1,Рефрижераторы,MAN,Прочие модели Man,2012.0
2831853,2831853_2,"В-класс (малый) до 3,9 м",NISSAN,Прочие модели Nissan,2006.0
2831853,2831853_3,"В-класс (малый) до 3,9 м",TOYOTA,Прочие модели Toyota,1991.0
2831853,2831853_4,"В-класс (малый) до 3,9 м",ВАЗ,ВАЗ 2123 и модификации,2000.0
2830289,2830289_1,"В-класс (малый) до 3,9 м",ВАЗ,ВАЗ 2115 и модификации,2004.0
2830289,2830289_2,"В-класс (малый) до 3,9 м",CHERY,Прочие модели Chery,2022.0
2804508,2804508_1,"В-класс (малый) до 3,9 м",ВАЗ,Priora,2008.0
2720274,2720274_1,"Е-класс (высший средний, бизнес-класс) до 4,9 м",ВАЗ,ВАЗ 2112 и модификации,2003.0
2668192,2668192_1,"В-класс (малый) до 3,9 м",VOLKSWAGEN,Polo,2019.0
2668192,2668192_2,"В-класс (малый) до 3,9 м",HYUNDAI,Прочие модели Hyundai,2013.0
2842182,2842182_1,"С-класс (малый средний, компактный) до 4,3 м",SEAT,Toledo,1999.0
2830363,2830363_1,"В-класс (малый) до 3,9 м",ВАЗ,Priora,2011.0
2830363,2830363_2,"В-класс (малый) до 3,9 м",RENAULT,Koleos,2017.0
2830363,2830363_3,"В-класс (малый) до 3,9 м",LIFAN,Прочие модели Lifan,2013.0
2853557,2853557_1,"А-класс (особо малый) до 3,5 м",DAEWOO,Nexia,2009.0
2655174,2655174_1,Прочие легковые автомобили,OPEL,Astra,2008.0
2655174,2655174_2,Прочие легковые автомобили,ВАЗ, Нива  ВАЗ-2121 и модификации,1999.0
2557702,2557702_1,"В-класс (малый) до 3,9 м",ВАЗ,Kalina,2011.0
2573389,2573389_1,"А-класс (особо малый) до 3,5 м",ВАЗ, Ока  ВАЗ-1111 и модификации,2001.0
2573389,2573389_2,Велосипеды,Прочие марки ТС,Прочие марки и модели ТС,2003.0
2487440,2487440_1,Фургоны,ГАЗ,Валдай,2012.0
2487440,2487440_2,"С-класс (малый средний, компактный) до 4,3 м",CHEVROLET,Aveo,2013.0
2177723,2177723_1,"С-класс (малый средний, компактный) до 4,3 м",CHEVROLET,Aveo,2006.0
2176994,2176994_1,"В-класс (малый) до 3,9 м",DAEWOO,Nexia,2012.0
2176994,2176994_2,"В-класс (малый) до 3,9 м",ВАЗ,"ВАЗ 2110, 21101, 21102, 21103, 21108",2000.0
1593523,1593523_1,"В-класс (малый) до 3,9 м",VOLKSWAGEN,Passat,1989.0
1593523,1593523_2,"В-класс (малый) до 3,9 м",ВАЗ,Granta (Гранта),2019.0
2786043,2786043_1,"В-класс (малый) до 3,9 м",FORD,Focus,2010.0
1586688,1586688_1,Минивэны и универсалы повышенной вместимости,RENAULT,Duster,2012.0
2721651,2721651_1,"В-класс (малый) до 3,9 м",ВАЗ,Granta (Гранта),2021.0
2721651,2721651_2,Одноэтажные длиной от 5 до 8 м,ГАЗ,Прочие модели ГАЗ,2018.0
2761380,2761380_1,"В-класс (малый) до 3,9 м",FORD,Probe,1994.0
2721818,2721818_1,"С-класс (малый средний, компактный) до 4,3 м",HAVAL,Jolion,2021.0
2721818,2721818_2,"D-класс (средний) до 4,6 м",ГАЗ,Прочие модели ГАЗ,2020.0
2721818,2721818_3,"В-класс (малый) до 3,9 м",KIA,Rio,2017.0
1587707,1587707_1,Одноэтажные длиной от 5 до 8 м,ПАЗ,3204,2016.0
1587707,1587707_2,"В-класс (малый) до 3,9 м",KIA,Sportage,2009.0
1601226,1601226_1,"Е-класс (высший средний, бизнес-класс) до 4,9 м",MERCEDES,E-класс,1993.0
1601226,1601226_2,Оснащённые специализированным оборудованием  автотранспортные средства для коммунального хозяйства и  содержания дорог,МАЗ-МАН,Прочие модели МАЗ-МАН,2014.0
2967675,2967675_1,Прочие легковые автомобили,HYUNDAI,Creta,2017.0
2967675,2967675_2,"В-класс (малый) до 3,9 м",SKODA,Rapid,2021.0
1600955,1600955_1,"В-класс (малый) до 3,9 м",PEUGEOT,307,2006.0
1600955,1600955_2,"В-класс (малый) до 3,9 м",OPEL,Astra,2006.0
1600955,1600955_3,Мопеды с двигателем внутреннего сгорания более 50 см. куб.,ISUZU,Прочие модели Isuzu,2009.0
1588916,1588916_1,"В-класс (малый) до 3,9 м",VOLKSWAGEN,Прочие модели Volkswagen,2003.0
1596198,1596198_1,"В-класс (малый) до 3,9 м",KIA,Rio,2013.0
1587168,1587168_1,"С-класс (малый средний, компактный) до 4,3 м",ВАЗ,Granta (Гранта),2015.0
1603302,1603302_1,Автомобили скорой медицинской помощи,ГАЗ,Прочие модели ГАЗ,2010.0
1603302,1603302_2,"В-класс (малый) до 3,9 м",ГАЗ,"ГАЗ 3110, 3110-101, 3110-111, 3110-311, 3110-331, 3110-341, 3110-411, 3110-441, 3110-600",2005.0
2786011,2786011_1,"С-класс (малый средний, компактный) до 4,3 м",HYUNDAI,Getz,2008.0
2786011,2786011_2,"С-класс (малый средний, компактный) до 4,3 м",MITSUBISHI,Pajero,2018.0
1586794,1586794_1,"В-класс (малый) до 3,9 м",ВАЗ,ВАЗ 2114 и модификации,2005.0
1586794,1586794_2,Седельные тягачи,DAF,Прочие модели DAF,2012.0
2549137,2549137_1,"В-класс (малый) до 3,9 м",ВАЗ,ВАЗ 2115 и модификации,2006.0
2721962,2721962_1,"В-класс (малый) до 3,9 м",ВАЗ,ВАЗ 2114 и модификации,2009.0
2721962,2721962_2,Мотоциклы,MOTOTRANS,Прочие модели Mototrans,2021.0
2383272,2383272_1,Мотоциклы,ИЖ,Планета,1990.0
2977642,2977642_1,"С-класс (малый средний, компактный) до 4,3 м",ВАЗ, Жигули  ВАЗ-2107 модификации,2004.0
2380381,2380381_1,"С-класс (малый средний, компактный) до 4,3 м",TOYOTA,Premio,2007.0
2381140,2381140_1,"С-класс (малый средний, компактный) до 4,3 м",TOYOTA,Corolla,2003.0
2812572,2812572_1,"В-класс (малый) до 3,9 м",TOYOTA,Прочие модели Toyota,2006.0
2377083,2377083_1,"С-класс (малый средний, компактный) до 4,3 м",TOYOTA,Town Ace,1990.0
2377083,2377083_2,"D-класс (средний) до 4,6 м",MITSUBISHI,Pajero,2008.0
