id,tags,category,region,longitude,latitude,datetime,light,weather,road_conditions,participants_count,participant_categories,severity,dead_count,injured_count
2408551,Дорожно-транспортные происшествия,Столкновение,Кемеровская область - Кузбасс,86.171667,55.319167,2015-03-24 13:45:00,Светлое время суток,Ясно,Мокрое,2,Все участники,Легкий,0,1
2671575,Дорожно-транспортные происшествия,Столкновение,Мурманская область,33.380864,68.401415,2022-01-23 17:00:00,"В темное время суток, освещение отсутствует",Ясно,Обработанное противогололедными материалами,2,Все участники,С погибшими,1,0
1861658,Дорожно-транспортные происшествия,Столкновение,Брянская область,34.0253,52.1517,2016-10-05 17:20:00,Светлое время суток,Ясно,"Сухое, Отсутствие, плохая различимость горизонтальной разметки проезжей части",2,Все участники,Тяжёлый,0,2
2060478,Дорожно-транспортные происшествия,Столкновение,Амурская область,127.534618,50.261693,2018-12-02 13:39:00,Светлое время суток,Ясно,"Недостатки зимнего содержания, Со снежным накатом, Отсутствие дорожных знаков в необходимых местах",2,Все участники,Легкий,0,1
2855446,Дорожно-транспортные происшествия,Столкновение,Тамбовская область,41.507657,51.813842,2023-07-24 08:51:00,Светлое время суток,Ясно,"Сухое, Отсутствие дорожных знаков в необходимых местах, Неудовлетворительное состояние обочин",4,Все участники,Тяжёлый,0,4
2778264,Дорожно-транспортные происшествия,Столкновение,Санкт-Петербург,30.470066,59.881955,2022-11-05 21:40:00,"В темное время суток, освещение включено",Ясно,Сухое,2,Все участники,Легкий,0,1
2559142,Дорожно-транспортные происшествия,Столкновение,Краснодарский край,38.163811,46.050607,2021-04-07 19:15:00,"В темное время суток, освещение включено",Ясно,"Сухое, Неправильное применение, плохая видимость дорожных знаков",2,"Мотоциклисты, Все участники",Легкий,0,1
1711794,Дорожно-транспортные происшествия,Наезд на велосипедиста,Краснодарский край,38.673602,46.62187,2020-07-27 08:10:00,Светлое время суток,Дождь,"Мокрое, Неправильное применение, плохая видимость дорожных знаков",2,"Велосипедисты, Все участники",Тяжёлый,0,1
1833521,Дорожно-транспортные происшествия,Наезд на пешехода,Республика Татарстан (Татарстан),49.2533,55.1933,2018-01-15 16:50:00,"В темное время суток, освещение включено","Пасмурно, Снегопад",Обработанное противогололедными материалами,3,"Пешеходы, Все участники",Тяжёлый,0,1
2176994,Дорожно-транспортные происшествия,Столкновение,Вологодская область,39.838529,59.205849,2018-10-23 18:40:00,"В темное время суток, освещение включено",Пасмурно,"Сухое, Отсутствие дорожных знаков в необходимых местах",3,Все участники,Легкий,0,1
2213894,Дорожно-транспортные происшествия,Наезд на пешехода,Удмуртская Республика,53.2575,56.8867,2016-11-03 17:35:00,"В темное время суток, освещение включено",Пасмурно,Сухое,3,"Пешеходы, Все участники",Легкий,0,1
1829598,Дорожно-транспортные происшествия,Наезд на пешехода,Республика Дагестан,,,2016-09-22 22:10:00,"В темное время суток, освещение не включено",Пасмурно,"Неисправное освещение, Сухое",2,"Пешеходы, Все участники",Легкий,0,1
2895516,Дорожно-транспортные происшествия,Столкновение,Ростовская область,42.197328,47.480625,2023-09-18 15:45:00,Светлое время суток,Ясно,Сухое,3,Все участники,Тяжёлый,0,3
2534386,Дорожно-транспортные происшествия,Съезд с дороги,Брянская область,31.89507,52.519054,2021-01-11 15:10:00,Светлое время суток,Ясно,Мокрое,1,Все участники,Тяжёлый,0,1
1677418,"Дорожно-транспортные происшествия, ДТП и пострадавшие пешеходы, из-за наезда на пешеходов, на пешеходных переходах, по вине пешеходов",Наезд на пешехода,Пермский край,56.257457,57.985655,2020-08-12 07:45:00,Светлое время суток,Ясно,"Сухое, Отсутствие дорожных знаков в необходимых местах",2,"Пешеходы, Все участники",Тяжёлый,0,1
2747313,Дорожно-транспортные происшествия,Столкновение,Приморский край,131.948708,43.819511,2022-08-19 13:05:00,Светлое время суток,"Пасмурно, Дождь",Мокрое,5,Все участники,Легкий,0,2
2276527,Дорожно-транспортные происшествия,Наезд на пешехода,Республика Тыва,94.482229,51.716261,2019-12-24 07:50:00,Светлое время суток,Пасмурно,"Недостатки зимнего содержания, Заснеженное",2,"Пешеходы, Все участники",Тяжёлый,0,1
2253512,Дорожно-транспортные происшествия,Столкновение,Челябинская область,61.82848,56.117424,2020-02-08 15:40:00,Светлое время суток,Снегопад,"Недостатки зимнего содержания, Заснеженное",3,Все участники,Легкий,0,1
1886046,Дорожно-транспортные происшествия,Опрокидывание,Ленинградская область,34.0186,60.57748,2016-06-05 18:30:00,Светлое время суток,Ясно,"Сухое, Отсутствие, плохая различимость горизонтальной разметки проезжей части",2,Все участники,Тяжёлый,0,1
1782316,"Дорожно-транспортные происшествия, ДТП и пострадавшие дети в возрасте до 16 лет",Наезд на пешехода,Свердловская область,60.6056,59.9186,2016-09-30 20:30:00,"В темное время суток, освещение включено",Пасмурно,"Сухое, Неудовлетворительное состояние обочин",2,"Пешеходы, Мотоциклисты, Дети, Все участники",Тяжёлый,0,2
2570717,Дорожно-транспортные происшествия,Столкновение,Республика Башкортостан,54.095306,54.533434,2021-05-14 02:45:00,"В темное время суток, освещение отсутствует",Ясно,Сухое,2,Все участники,Легкий,0,1
2751854,Дорожно-транспортные происшествия,Наезд на пешехода,Республика Северная Осетия-Алания,44.641271,43.055586,2022-09-24 17:00:00,"В темное время суток, освещение включено",Пасмурно,Мокрое,2,"Пешеходы, Все участники",Тяжёлый,0,1
2026398,Дорожно-транспортные происшествия,Наезд на стоящее ТС,Новосибирская область,82.6564,55.0917,2016-12-12 07:00:00,Светлое время суток,Ясно,"Недостатки зимнего содержания, Заснеженное",3,Все участники,Легкий,0,1
2500106,Дорожно-транспортные происшествия,Наезд на пешехода,Республика Крым,34.093473,44.955392,2020-10-09 09:55:00,Светлое время суток,Ясно,Сухое,2,"Пешеходы, Все участники",Легкий,0,1
1604018,Дорожно-транспортные происшествия,Опрокидывание,Смоленская область,31.9885,54.7917,2015-02-23 15:00:00,Светлое время суток,Пасмурно,Мокрое,1,Все участники,Легкий,0,1
1740605,"Дорожно-транспортные происшествия, ДТП и пострадавшие дети в возрасте до 16 лет",Столкновение,Пензенская область,44.8761,53.9403,2016-10-29 22:45:00,"В темное время суток, освещение отсутствует",Снегопад,Обработанное противогололедными материалами,7,"Дети, Все участники",Тяжёлый,0,4
2263279,Дорожно-транспортные происшествия,Наезд на пешехода,Самарская область,49.800636,53.839555,2018-11-25 06:50:00,"В темное время суток, освещение отсутствует",Пасмурно,Мокрое,2,"Пешеходы, Все участники",С погибшими,1,0
2253609,Дорожно-транспортные происшествия,Столкновение,Челябинская область,61.360456,55.192582,2020-02-26 19:55:00,"В темное время суток, освещение включено","Пасмурно, Снегопад","Недостатки зимнего содержания, Со снежным накатом",4,Все участники,Легкий,0,2
2069081,Дорожно-транспортные происшествия,Наезд на пешехода,Сахалинская область,142.730685,46.953732,2017-05-13 23:10:00,"В темное время суток, освещение отсутствует",Ясно,Сухое,2,"Пешеходы, Все участники",Тяжёлый,0,1
2394747,Дорожно-транспортные происшествия,Столкновение,Приморский край,131.96,43.7931,2016-11-23 08:15:00,Светлое время суток,Ясно,Сухое,2,Все участники,Легкий,0,1
2649318,Дорожно-транспортные происшествия,Съезд с дороги,Кировская область,49.131589,58.128206,2021-11-04 17:30:00,"В темное время суток, освещение отсутствует",Пасмурно,Мокрое,1,Все участники,Тяжёлый,0,1
2883047,Дорожно-транспортные происшествия,Столкновение,Нижегородская область,43.813916,56.208804,2023-07-08 13:40:00,Светлое время суток,Ясно,Мокрое,8,Все участники,Легкий,0,2
2836299,Дорожно-транспортные происшествия,Столкновение,Москва,37.831078,55.685037,2023-05-03 08:17:00,Светлое время суток,Ясно,Сухое,2,"Мотоциклисты, Все участники",Легкий,0,1
1853401,Дорожно-транспортные происшествия,Столкновение,Республика Татарстан (Татарстан),49.118636,55.784753,2018-08-15 00:52:00,"В темное время суток, освещение включено",Ясно,Сухое,2,Все участники,Легкий,0,1
2303509,Дорожно-транспортные происшествия,Наезд на пешехода,Псковская область,30.536784,56.349609,2016-10-18 15:20:00,Светлое время суток,Ясно,Сухое,2,"Пешеходы, Все участники",Легкий,0,1
2731878,"Дорожно-транспортные происшествия, ДТП и пострадавшие дети в возрасте до 16 лет",Наезд на пешехода,Алтайский край,83.698139,53.350494,2022-07-25 17:00:00,Светлое время суток,Ясно,"Сухое, Отсутствие, плохая различимость горизонтальной разметки проезжей части",2,"Пешеходы, Дети, Все участники",Легкий,0,1
2428963,Дорожно-транспортные происшествия,Наезд на пешехода,Ростовская область,39.880114,48.026313,2019-12-30 11:50:00,Светлое время суток,Пасмурно,"Мокрое, Отсутствие, плохая различимость горизонтальной разметки проезжей части",2,"Пешеходы, Все участники",Легкий,0,1
2975241,Дорожно-транспортные происшествия,Столкновение,Московская область,38.872204,55.48666,2024-05-20 15:05:00,Светлое время суток,Ясно,Сухое,2,Все участники,Тяжёлый,0,2
2302654,Дорожно-транспортные происшествия,Наезд на пешехода,Псковская область,28.341894,57.814635,2018-04-20 23:03:00,"В темное время суток, освещение включено",Ясно,"Сухое, Отсутствие, плохая различимость горизонтальной разметки проезжей части, Отсутствие дорожных знаков в необходимых местах",2,"Пешеходы, Все участники",Тяжёлый,0,1
2107117,"Дорожно-транспортные происшествия, ДТП и пострадавшие дети в возрасте до 16 лет",Наезд на стоящее ТС,Владимирская область,40.4433,56.41,2015-11-19 09:20:00,Светлое время суток,Пасмурно,Мокрое,3,"Общ. транспорт, Дети, Все участники",Легкий,0,1
1786397,Дорожно-транспортные происшествия,Наезд на пешехода,Свердловская область,60.6042,56.7778,2019-10-10 13:40:00,Светлое время суток,Ясно,Сухое,2,"Пешеходы, Все участники",Тяжёлый,0,1
2276750,"Дорожно-транспортные происшествия, ДТП и пострадавшие дети в возрасте до 16 лет",Наезд на пешехода,Республика Тыва,94.42748,51.717969,2018-12-19 12:00:00,Светлое время суток,Ясно,"Недостатки зимнего содержания, Со снежным накатом",2,"Пешеходы, Дети, Все участники",Тяжёлый,0,1
2029175,Дорожно-транспортные происшествия,Съезд с дороги,Новосибирская область,84.127778,55.176667,2015-10-23 02:00:00,"В темное время суток, освещение отсутствует",Пасмурно,Мокрое,1,Все участники,Тяжёлый,0,1
2184018,"Дорожно-транспортные происшествия, ДТП и пострадавшие дети в возрасте до 16 лет",Опрокидывание,Республика Марий Эл,47.857824,56.640942,2016-04-30 21:45:00,"В темное время суток, освещение включено",Пасмурно,"Сухое, Отсутствие, плохая различимость горизонтальной разметки проезжей части",2,"Дети, Все участники",Тяжёлый,0,1
1632290,Дорожно-транспортные происшествия,Столкновение,Республика Башкортостан,55.8244,54.6939,2016-01-19 21:00:00,"В темное время суток, освещение включено",Пасмурно,"Обработанное противогололедными материалами, Недостатки зимнего содержания",3,Все участники,Легкий,0,2
2452841,Дорожно-транспортные происшествия,Опрокидывание,Новгородская область,,,2016-09-25 19:00:00,Сумерки,Пасмурно,"Сухое, Отсутствие, плохая различимость горизонтальной разметки проезжей части",3,Все участники,С погибшими,1,2
1835225,Дорожно-транспортные происшествия,Опрокидывание,Республика Татарстан (Татарстан),50.6647,56.7136,2017-09-15 17:50:00,Светлое время суток,Ясно,"Сухое, Отсутствие дорожных знаков в необходимых местах",2,Все участники,С погибшими,1,1
1788048,Дорожно-транспортные происшествия,Наезд на препятствие,Тюменская область,65.690389,57.152677,2019-12-11 17:30:00,"В темное время суток, освещение включено",Ясно,Обработанное противогололедными материалами,2,Все участники,Легкий,0,1
1968426,Дорожно-транспортные происшествия,Наезд на пешехода,Калининградская область,21.7947,54.6342,2016-10-29 04:50:00,"В темное время суток, освещение отсутствует",Ясно,"Мокрое, Отсутствие освещения",2,"Пешеходы, Все участники",Тяжёлый,0,1
2576907,Дорожно-транспортные происшествия,Наезд на велосипедиста,Республика Татарстан (Татарстан),49.141653,55.806925,2021-05-30 10:05:00,Светлое время суток,Пасмурно,Сухое,4,"Велосипедисты, Все участники",Легкий,0,1
2349055,"Дорожно-транспортные происшествия, ДТП и пострадавшие дети в возрасте до 16 лет",Наезд на пешехода,Иркутская область,104.359581,52.279081,2018-06-05 11:10:00,Светлое время суток,Ясно,"Сухое, Отсутствие, плохая различимость горизонтальной разметки проезжей части",2,"Пешеходы, Дети, Все участники",Тяжёлый,0,1
2344503,Дорожно-транспортные происшествия,Наезд на животное,Иркутская область,104.051836,52.195679,2018-10-26 21:00:00,"В темное время суток, освещение не включено",Ясно,Сухое,1,Все участники,Легкий,0,1
1961968,Дорожно-транспортные происшествия,Столкновение,Рязанская область,39.652877,54.641788,2020-08-16 12:30:00,Светлое время суток,Ясно,"Сухое, Отсутствие, плохая различимость горизонтальной разметки проезжей части",3,Все участники,Легкий,0,1
1782159,"Дорожно-транспортные происшествия, ДТП и пострадавшие дети в возрасте до 16 лет",Столкновение,Свердловская область,60.6925,56.8239,2016-09-20 12:30:00,Светлое время суток,Пасмурно,Сухое,4,"Дети, Все участники",Тяжёлый,0,3
2002655,Дорожно-транспортные происшествия,Падение пассажира,Нижегородская область,43.917224,56.335121,2020-07-05 19:55:00,Светлое время суток,Пасмурно,Сухое,2,"Общ. транспорт, Все участники",Легкий,0,1
2558557,Дорожно-транспортные происшествия,Наезд на стоящее ТС,Мурманская область,33.090059,68.887722,2021-04-23 04:40:00,Светлое время суток,Пасмурно,"Иные недостатки, Мокрое",3,Все участники,Легкий,0,1
2383272,Дорожно-транспортные происшествия,Наезд на препятствие,Забайкальский край,110.661142,51.39456,2019-10-13 18:40:00,"В темное время суток, освещение отсутствует",Ясно,Сухое,1,"Мотоциклисты, Все участники",Легкий,0,1
2369970,Дорожно-транспортные происшествия,Опрокидывание,Красноярский край,96.832852,58.492006,2018-06-07 15:15:00,Светлое время суток,Ясно,Сухое,1,Все участники,Легкий,0,1
1812949,Дорожно-транспортные происшествия,Наезд на пешехода,Оренбургская область,55.1136,51.7667,2017-08-25 10:05:00,Светлое время суток,Ясно,"Сухое, Отсутствие дорожных знаков в необходимых местах, Неправильное применение, плохая видимость дорожных знаков",2,"Пешеходы, Все участники",Легкий,0,1
2602849,Дорожно-транспортные происшествия,Наезд на препятствие,Республика Марий Эл,46.808517,56.848467,2021-07-29 22:35:00,"В темное время суток, освещение отсутствует",Туман,Сухое,1,Все участники,Легкий,0,1
2051691,"Дорожно-транспортные происшествия, ДТП и пострадавшие дети в возрасте до 16 лет",Столкновение,Омская область,73.293818,55.047462,2019-05-17 21:15:00,"В темное время суток, освещение включено",Ясно,"Сухое, Отсутствие, плохая различимость горизонтальной разметки проезжей части",6,"Дети, Все участники",Легкий,0,4
1822572,Дорожно-транспортные происшествия,Опрокидывание,Оренбургская область,53.831667,52.153889,2015-06-01 19:00:00,Светлое время суток,Ясно,Сухое,2,Все участники,С погибшими,1,0
2129055,Дорожно-транспортные происшествия,Столкновение,Курская область,35.32217,52.24731,2018-03-02 20:30:00,"В темное время суток, освещение отсутствует",Ясно,Сухое,2,Все участники,Легкий,0,1
1656681,Дорожно-транспортные происшествия,Столкновение,Республика Карелия,37.7258,61.7939,2016-07-22 15:05:00,Светлое время суток,Пасмурно,Сухое,3,"Мотоциклисты, Все участники",Легкий,0,1
1906084,"Дорожно-транспортные происшествия, ДТП и пострадавшие дети в возрасте до 16 лет",Наезд на пешехода,Санкт-Петербург,30.3464,59.9897,2016-02-19 08:30:00,Сумерки,Пасмурно,"Мокрое, Отсутствие пешеходных ограждений в необходимых местах",2,"Пешеходы, Дети, Все участники",Легкий,0,1
2238430,Дорожно-транспортные происшествия,Столкновение,Челябинская область,61.5339,55.2856,2016-07-01 18:28:00,Светлое время суток,Ясно,"Сухое, Отсутствие, плохая различимость горизонтальной разметки проезжей части, Отсутствие дорожных знаков в необходимых местах, Неправильное применение, плохая видимость дорожных знаков",4,Все участники,Легкий,0,1
2121238,Дорожно-транспортные происшествия,Наезд на пешехода,Курская область,34.9067,51.72,2016-08-06 08:50:00,Светлое время суток,Ясно,Сухое,2,"Пешеходы, Все участники",Легкий,0,1
1995199,Дорожно-транспортные происшествия,Наезд на пешехода,Нижегородская область,43.4531,56.2583,2017-08-26 04:10:00,"В темное время суток, освещение отсутствует",Ясно,Сухое,2,"Пешеходы, Все участники",Легкий,0,1
1842123,Дорожно-транспортные происшествия,Столкновение,Республика Татарстан (Татарстан),48.0,55.0,2017-07-05 17:10:00,Светлое время суток,Дождь,Мокрое,3,Все участники,Тяжёлый,0,1
2801078,Дорожно-транспортные происшествия,Наезд на препятствие,Ульяновская область,48.265128,54.169375,2023-01-09 22:50:00,"В темное время суток, освещение отсутствует",Пасмурно,Сухое,1,Все участники,Легкий,0,1
1719608,Дорожно-транспортные происшествия,Столкновение,Краснодарский край,38.9383,45.6253,2015-11-06 21:30:00,"В темное время суток, освещение включено",Ясно,Сухое,2,"Все участники, Мотоциклисты",Тяжёлый,0,1
2897707,Дорожно-транспортные происшествия,Наезд на пешехода,Тульская область,37.608101,54.199729,2023-10-30 19:50:00,"В темное время суток, освещение включено",Пасмурно,Мокрое,2,"Пешеходы, Все участники",Легкий,0,1
1623080,Дорожно-транспортные происшествия,Столкновение,Тульская область,37.4883,54.0428,2018-08-14 12:15:00,Светлое время суток,Ясно,Сухое,3,Все участники,Легкий,0,1
2192097,Дорожно-транспортные происшествия,Столкновение,Ставропольский край,42.043583,45.119553,2020-03-01 13:50:00,Светлое время суток,Пасмурно,Сухое,5,Все участники,Тяжёлый,0,4
2192276,Дорожно-транспортные происшествия,Опрокидывание,Ставропольский край,43.316345,44.845098,2020-01-01 05:15:00,"В темное время суток, освещение отсутствует",Ясно,Сухое,3,Все участники,Легкий,0,1
1670860,Дорожно-транспортные происшествия,Столкновение,Пермский край,56.303355,58.134947,2018-10-23 08:09:00,Светлое время суток,Пасмурно,Сухое,3,Все участники,Тяжёлый,0,1
2572266,Дорожно-транспортные происшествия,Столкновение,Москва,37.893595,55.707917,2021-05-18 07:03:00,Светлое время суток,Ясно,"Сухое, Отсутствие, плохая различимость горизонтальной разметки проезжей части",3,Все участники,Легкий,0,1
2095496,Дорожно-транспортные происшествия,Наезд на препятствие,Орловская область,36.057515,52.971419,2019-10-28 03:12:00,"В темное время суток, освещение включено",Пасмурно,Сухое,3,Все участники,Легкий,0,2
1685010,Дорожно-транспортные происшествия,Столкновение,Ханты-Мансийский автономный округ - Югра,73.353167,61.276194,2016-03-26 19:40:00,"В темное время суток, освещение включено",Пасмурно,"Мокрое, Отсутствие, плохая различимость горизонтальной разметки проезжей части, Недостатки зимнего содержания",3,Все участники,Легкий,0,1
2904516,Дорожно-транспортные происшествия,Столкновение,Республика Крым,34.157332,44.988031,2023-10-03 19:05:00,"В темное время суток, освещение включено",Ясно,"Несоответствие дорожных ограждений предъявляемым требованиям, Сухое",2,Все участники,Легкий,0,1
2057351,Дорожно-транспортные происшествия,Съезд с дороги,Еврейская автономная область,132.95432,48.738522,2016-11-17 20:15:00,"В темное время суток, освещение отсутствует",Ясно,Сухое,2,Все участники,Легкий,0,1
1976485,Дорожно-транспортные происшествия,Столкновение,Чувашская Республика - Чувашия,47.212,56.649,2017-05-22 17:10:00,Светлое время суток,Ясно,Сухое,3,Все участники,Легкий,0,1
2030015,Дорожно-транспортные происшествия,Столкновение,Новосибирская область,82.173889,54.192778,2015-08-04 16:00:00,Светлое время суток,Ясно,Сухое,2,Все участники,Легкий,0,1
1713711,Дорожно-транспортные происшествия,Столкновение,Краснодарский край,39.0242,45.0025,2016-10-25 15:30:00,Светлое время суток,Ясно,Сухое,2,Все участники,Легкий,0,1
2007671,"Дорожно-транспортные происшествия, ДТП и пострадавшие дети в возрасте до 16 лет",Наезд на пешехода,Нижегородская область,43.877034,56.264949,2019-11-19 17:40:00,"В темное время суток, освещение включено",Пасмурно,"Мокрое, Отсутствие, плохая различимость горизонтальной разметки проезжей части",2,"Все участники, Пешеходы, Дети",Легкий,0,1
1727463,Дорожно-транспортные происшествия,Столкновение,Краснодарский край,39.2397,45.2097,2016-08-05 22:40:00,"В темное время суток, освещение включено",Ясно,Сухое,2,"Мотоциклисты, Все участники",Легкий,0,1
2483507,Дорожно-транспортные происшествия,Столкновение,Москва,37.704188,55.761708,2020-09-11 15:30:00,Светлое время суток,Ясно,Сухое,3,Все участники,Легкий,0,1
1812249,Дорожно-транспортные происшествия,Столкновение,Оренбургская область,53.65,53.6833,2016-03-18 18:30:00,Светлое время суток,Пасмурно,"Мокрое, Отсутствие, плохая различимость горизонтальной разметки проезжей части, Отсутствие дорожных знаков в необходимых местах",3,Все участники,Легкий,0,1
1846836,Дорожно-транспортные происшествия,Столкновение,Республика Татарстан (Татарстан),49.149249,55.793214,2017-01-18 18:50:00,"В темное время суток, освещение включено",Снегопад,Заснеженное,3,"Пешеходы, Все участники",Легкий,0,1
1865955,Дорожно-транспортные происшествия,Столкновение,Ярославская область,39.898,57.6875,2018-01-17 07:16:00,"В темное время суток, освещение включено",Пасмурно,Мокрое,2,Все участники,Легкий,0,1
2096264,Дорожно-транспортные происшествия,Наезд на стоящее ТС,Владимирская область,40.456667,56.152778,2015-05-13 02:30:00,"В темное время суток, освещение включено",Ясно,Сухое,2,Все участники,Легкий,0,1
2066058,Дорожно-транспортные происшествия,Столкновение,Камчатский край,158.41375,52.92233,2017-11-05 07:59:00,Светлое время суток,Пасмурно,Мокрое,2,Все участники,Тяжёлый,0,1
2885566,Дорожно-транспортные происшествия,Столкновение,Саратовская область,44.35454,52.06664,2023-09-18 11:10:00,Светлое время суток,Ясно,Сухое,3,Все участники,Легкий,0,2
2798586,Дорожно-транспортные происшествия,Наезд на пешехода,Московская область,36.956098,56.180522,2022-12-13 17:36:00,Светлое время суток,Пасмурно,Обработанное противогололедными материалами,2,"Пешеходы, Все участники",Легкий,0,1
1939329,"Дорожно-транспортные происшествия, ДТП и пострадавшие дети в возрасте до 16 лет",Столкновение,Тверская область,34.327501,56.251028,2020-07-10 12:40:00,Светлое время суток,Ясно,"Сухое, Отсутствие, плохая различимость горизонтальной разметки проезжей части, Неправильное применение, плохая видимость дорожных знаков",3,"Дети, Все участники",Легкий,0,1
2633205,Дорожно-транспортные происшествия,Наезд на пешехода,Курганская область,65.291265,55.469823,2021-10-21 19:45:00,"В темное время суток, освещение отсутствует",Пасмурно,"Мокрое, Отсутствие, плохая различимость горизонтальной разметки проезжей части, Отсутствие освещения",2,"Пешеходы, Все участники",Тяжёлый,0,1
2030801,Дорожно-транспортные происшествия,Столкновение,Новосибирская область,80.355356,55.204443,2018-11-02 16:10:00,Светлое время суток,Снегопад,Обработанное противогололедными материалами,2,Все участники,Легкий,0,1
1877765,Дорожно-транспортные происшествия,Столкновение,Ленинградская область,28.6794,60.845,2016-12-14 10:50:00,Светлое время суток,Ясно,"Недостатки зимнего содержания, Свежеуложенная поверхностная обработка",5,Все участники,Тяжёлый,0,4
2820087,Дорожно-транспортные происшествия,Наезд на препятствие,Тверская область,38.039764,57.012235,2023-04-28 14:55:00,Светлое время суток,Дождь,"Мокрое, Отсутствие, плохая различимость горизонтальной разметки проезжей части",3,Все участники,Легкий,0,2
2476686,Дорожно-транспортные происшествия,Наезд на пешехода,Севастополь,33.590333,44.607404,2018-09-23 13:00:00,Светлое время суток,Ясно,Сухое,2,"Пешеходы, Все участники",Легкий,0,1
2608730,Дорожно-транспортные происшествия,Столкновение,Курганская область,63.607793,56.092348,2021-08-10 17:30:00,Светлое время суток,Пасмурно,"Сухое, Отсутствие, плохая различимость горизонтальной разметки проезжей части",2,"Мотоциклисты, Все участники",Легкий,0,1
2348336,Дорожно-транспортные происшествия,Наезд на стоящее ТС,Иркутская область,104.303985,52.190601,2018-07-26 12:25:00,Светлое время суток,Пасмурно,"Сухое, Отсутствие временных ТСОД в местах проведения работ",2,Все участники,С погибшими,1,0
2051497,Дорожно-транспортные происшествия,Наезд на пешехода,Омская область,73.3819,54.9742,2017-07-27 12:30:00,Светлое время суток,Пасмурно,"Мокрое, Отсутствие, плохая различимость горизонтальной разметки проезжей части",2,"Пешеходы, Все участники",Легкий,0,1
2865118,Дорожно-транспортные происшествия,Столкновение,Самарская область,50.132117,53.200069,2023-07-12 09:06:00,Светлое время суток,Ясно,Сухое,3,Все участники,Легкий,0,1
2665188,Дорожно-транспортные происшествия,Столкновение,Республика Мордовия,43.3947,54.3286,2021-12-25 15:30:00,Светлое время суток,Метель,Обработанное противогололедными материалами,3,Все участники,Тяжёлый,0,2
1603302,Дорожно-транспортные происшествия,Столкновение,Воронежская область,39.215333,51.836692,2018-06-01 11:50:00,Светлое время суток,Ясно,Сухое,4,Все участники,С погибшими,1,2
2149832,Дорожно-транспортные происшествия,Наезд на препятствие,Московская область,37.347212,55.700204,2018-07-17 03:00:00,"В темное время суток, освещение включено",Ясно,"Несоответствие дорожных ограждений предъявляемым требованиям, Пыльное",3,Все участники,Легкий,0,3
1783879,Дорожно-транспортные происшествия,Столкновение,Свердловская область,60.551667,56.854167,2015-03-26 06:20:00,Светлое время суток,Пасмурно,"Недостатки зимнего содержания, Заснеженное, Нарушения в размещении наружной рекламы",2,Все участники,Тяжёлый,0,1
1810146,Дорожно-транспортные происшествия,Столкновение,Республика Северная Осетия-Алания,44.67526,42.994541,2019-10-08 08:10:00,Светлое время суток,Пасмурно,Сухое,4,Все участники,Тяжёлый,0,3
1843670,Дорожно-транспортные происшествия,Падение пассажира,Республика Татарстан (Татарстан),49.115699,55.782368,2020-07-20 10:30:00,Светлое время суток,Ясно,Сухое,2,Все участники,Легкий,0,1
2891080,Дорожно-транспортные происшествия,Столкновение,Орловская область,35.323792,53.03591,2023-09-14 16:20:00,Светлое время суток,Ясно,Сухое,5,Все участники,Легкий,0,4
2802986,Дорожно-транспортные происшествия,Наезд на пешехода,Приморский край,134.503759,45.846656,2023-01-01 03:00:00,"В темное время суток, освещение включено",Ясно,"Недостатки зимнего содержания, Со снежным накатом",2,"Пешеходы, Все участники",Легкий,0,1
1678380,Дорожно-транспортные происшествия,Наезд на пешехода,Пермский край,55.884039,57.99405,2019-09-10 21:50:00,"В темное время суток, освещение отсутствует",Ясно,"Сухое, Отсутствие освещения",2,"Пешеходы, Все участники",Легкий,0,1
2761380,Дорожно-транспортные происшествия,Наезд на пешехода,Воронежская область,39.167987,51.712472,2022-10-19 19:05:00,"В темное время суток, освещение включено",Ясно,"Сухое, Отсутствие, плохая различимость горизонтальной разметки проезжей части, Неправильное применение, плохая видимость дорожных знаков",2,"Пешеходы, Все участники",Тяжёлый,0,1
2706266,"Дорожно-транспортные происшествия, ДТП и пострадавшие дети в возрасте до 16 лет",Опрокидывание,Удмуртская Республика,53.305331,56.745134,2022-06-18 15:30:00,Светлое время суток,Ясно,Сухое,1,"Дети, Мотоциклисты, Все участники",Легкий,0,1
2329439,Дорожно-транспортные происшествия,Столкновение,Хабаровский край,140.1942,48.9281,2017-11-16 12:05:00,Светлое время суток,Ясно,"Недостатки зимнего содержания, Со снежным накатом, Низкие сцепные качества покрытия",3,Все участники,Тяжёлый,0,2
2202987,Дорожно-транспортные происшествия,Наезд на пешехода,Ставропольский край,41.998347,45.122718,2015-12-13 20:20:00,"В темное время суток, освещение включено",Пасмурно,"Мокрое, Отсутствие, плохая различимость горизонтальной разметки проезжей части, Неправильное применение, плохая видимость дорожных знаков, Отсутствие дорожных ограждений в необходимых местах",2,"Пешеходы, Все участники",Тяжёлый,0,1
