id,tags,category,region,longitude,latitude,datetime,light,weather,road_conditions,participants_count,participant_categories,severity,dead_count,injured_count,year,month,day,hour
2030801,Дорожно-транспортные происшествия,Столкновение,Новосибирская область,80.355356,55.204443,2018-11-02 16:10:00,Светлое время суток,Снегопад,Обработанное противогололедными материалами,2,Все участники,Легкий,0,1,2018,11,2,16
1877765,Дорожно-транспортные происшествия,Столкновение,Ленинградская область,28.6794,60.845,2016-12-14 10:50:00,Светлое время суток,Ясно,"Недостатки зимнего содержания, Свежеуложенная поверхностная обработка",5,Все участники,Тяжёлый,0,4,2016,12,14,10
2820087,Дорожно-транспортные происшествия,Наезд на препятствие,Тверская область,38.039764,57.012235,2023-04-28 14:55:00,Светлое время суток,Дождь,"Мокрое, Отсутствие, плохая различимость горизонтальной разметки проезжей части",3,Все участники,Легкий,0,2,2023,4,28,14
2476686,Дорожно-транспортные происшествия,Наезд на пешехода,Севастополь,33.590333,44.607404,2018-09-23 13:00:00,Светлое время суток,Ясно,Сухое,2,"Пешеходы, Все участники",Легкий,0,1,2018,9,23,13
2608730,Дорожно-транспортные происшествия,Столкновение,Курганская область,63.607793,56.092348,2021-08-10 17:30:00,Светлое время суток,Пасмурно,"Сухое, Отсутствие, плохая различимость горизонтальной разметки проезжей части",2,"Мотоциклисты, Все участники",Легкий,0,1,2021,8,10,17
2348336,Дорожно-транспортные происшествия,Наезд на стоящее ТС,Иркутская область,104.303985,52.190601,2018-07-26 12:25:00,Светлое время суток,Пасмурно,"Сухое, Отсутствие временных ТСОД в местах проведения работ",2,Все участники,С погибшими,1,0,2018,7,26,12
2051497,Дорожно-транспортные происшествия,Наезд на пешехода,Омская область,73.3819,54.9742,2017-07-27 12:30:00,Светлое время суток,Пасмурно,"Мокрое, Отсутствие, плохая различимость горизонтальной разметки проезжей части",2,"Пешеходы, Все участники",Легкий,0,1,2017,7,27,12
2865118,Дорожно-транспортные происшествия,Столкновение,Самарская область,50.132117,53.200069,2023-07-12 09:06:00,Светлое время суток,Ясно,Сухое,3,Все участники,Легкий,0,1,2023,7,12,9
2665188,Дорожно-транспортные происшествия,Столкновение,Республика Мордовия,43.3947,54.3286,2021-12-25 15:30:00,Светлое время суток,Метель,Обработанное противогололедными материалами,3,Все участники,Тяжёлый,0,2,2021,12,25,15
1603302,Дорожно-транспортные происшествия,Столкновение,Воронежская область,39.215333,51.836692,2018-06-01 11:50:00,Светлое время суток,Ясно,Сухое,4,Все участники,С погибшими,1,2,2018,6,1,11
2149832,Дорожно-транспортные происшествия,Наезд на препятствие,Московская область,37.347212,55.700204,2018-07-17 03:00:00,"В темное время суток, освещение включено",Ясно,"Несоответствие дорожных ограждений предъявляемым требованиям, Пыльное",3,Все участники,Легкий,0,3,2018,7,17,3
1783879,Дорожно-транспортные происшествия,Столкновение,Свердловская область,60.551667,56.854167,2015-03-26 06:20:00,Светлое время суток,Пасмурно,"Недостатки зимнего содержания, Заснеженное, Нарушения в размещении наружной рекламы",2,Все участники,Тяжёлый,0,1,2015,3,26,6
1810146,Дорожно-транспортные происшествия,Столкновение,Республика Северная Осетия-Алания,44.67526,42.994541,2019-10-08 08:10:00,Светлое время суток,Пасмурно,Сухое,4,Все участники,Тяжёлый,0,3,2019,10,8,8
1843670,Дорожно-транспортные происшествия,Падение пассажира,Республика Татарстан (Татарстан),49.115699,55.782368,2020-07-20 10:30:00,Светлое время суток,Ясно,Сухое,2,Все участники,Легкий,0,1,2020,7,20,10
2891080,Дорожно-транспортные происшествия,Столкновение,Орловская область,35.323792,53.03591,2023-09-14 16:20:00,Светлое время суток,Ясно,Сухое,5,Все участники,Легкий,0,4,2023,9,14,16
2802986,Дорожно-транспортные происшествия,Наезд на пешехода,Приморский край,134.503759,45.846656,2023-01-01 03:00:00,"В темное время суток, освещение включено",Ясно,"Недостатки зимнего содержания, Со снежным накатом",2,"Пешеходы, Все участники",Легкий,0,1,2023,1,1,3
1678380,Дорожно-транспортные происшествия,Наезд на пешехода,Пермский край,55.884039,57.99405,2019-09-10 21:50:00,"В темное время суток, освещение отсутствует",Ясно,"Сухое, Отсутствие освещения",2,"Пешеходы, Все участники",Легкий,0,1,2019,9,10,21
2761380,Дорожно-транспортные происшествия,Наезд на пешехода,Воронежская область,39.167987,51.712472,2022-10-19 19:05:00,"В темное время суток, освещение включено",Ясно,"Сухое, Отсутствие, плохая различимость горизонтальной разметки проезжей части, Неправильное применение, плохая видимость дорожных знаков",2,"Пешеходы, Все участники",Тяжёлый,0,1,2022,10,19,19
2706266,"Дорожно-транспортные происшествия, ДТП и пострадавшие дети в возрасте до 16 лет",Опрокидывание,Удмуртская Республика,53.305331,56.745134,2022-06-18 15:30:00,Светлое время суток,Ясно,Сухое,1,"Дети, Мотоциклисты, Все участники",Легкий,0,1,2022,6,18,15
2329439,Дорожно-транспортные происшествия,Столкновение,Хабаровский край,140.1942,48.9281,2017-11-16 12:05:00,Светлое время суток,Ясно,"Недостатки зимнего содержания, Со снежным накатом, Низкие сцепные качества покрытия",3,Все участники,Тяжёлый,0,2,2017,11,16,12
2202987,Дорожно-транспортные происшествия,Наезд на пешехода,Ставропольский край,41.998347,45.122718,2015-12-13 20:20:00,"В темное время суток, освещение включено",Пасмурно,"Мокрое, Отсутствие, плохая различимость горизонтальной разметки проезжей части, Неправильное применение, плохая видимость дорожных знаков, Отсутствие дорожных ограждений в необходимых местах",2,"Пешеходы, Все участники",Тяжёлый,0,1,2015,12,13,20
2233373,Дорожно-транспортные происшествия,Столкновение,Челябинская область,61.363556,55.191192,2017-10-30 07:45:00,"В темное время суток, освещение включено",Ясно,Мокрое,2,Все участники,Легкий,0,1,2017,10,30,7
2477091,"Дорожно-транспортные происшествия, ДТП и пострадавшие дети в возрасте до 16 лет",Наезд на препятствие,Севастополь,33.590134,44.733147,2016-07-14 15:40:00,Светлое время суток,Ясно,Сухое,4,"Дети, Все участники",Тяжёлый,0,4,2016,7,14,15
2766302,Дорожно-транспортные происшествия,Столкновение,Москва,37.461308,55.703334,2022-10-05 00:50:00,"В темное время суток, освещение включено",Пасмурно,Сухое,3,Все участники,Тяжёлый,0,1,2022,10,5,0
2496381,"Дорожно-транспортные происшествия, ДТП и пострадавшие дети в возрасте до 16 лет",Наезд на пешехода,Ленинградская область,32.0094,59.4506,2020-10-15 07:24:00,Светлое время суток,Пасмурно,Мокрое,2,"Пешеходы, Дети, Все участники",Легкий,0,1,2020,10,15,7
2013319,Дорожно-транспортные происшествия,Наезд на пешехода,Нижегородская область,43.472182,56.246283,2018-08-08 12:00:00,Светлое время суток,Ясно,Сухое,2,"Пешеходы, Все участники",Легкий,0,1,2018,8,8,12
1817204,Дорожно-транспортные происшествия,Опрокидывание,Оренбургская область,53.2608,52.4328,2017-01-22 01:50:00,"В темное время суток, освещение отсутствует",Пасмурно,"Отсутствие, плохая различимость горизонтальной разметки проезжей части, Недостатки зимнего содержания, Заснеженное",2,Все участники,Тяжёлый,0,1,2017,1,22,1
1758263,Дорожно-транспортные происшествия,Столкновение,Саратовская область,45.585833,51.347778,2015-05-10 14:45:00,"В темное время суток, освещение включено",Ясно,Сухое,4,Все участники,Тяжёлый,0,1,2015,5,10,14
2933395,Дорожно-транспортные происшествия,Наезд на пешехода,Орловская область,37.6047,52.4201,2024-01-14 07:25:00,Светлое время суток,Ясно,Гололедица,2,"Пешеходы, Все участники",Тяжёлый,0,1,2024,1,14,7
2675467,Дорожно-транспортные происшествия,Столкновение,Краснодарский край,37.599335,45.10023,2022-05-15 20:20:00,Сумерки,Ясно,Сухое,3,Все участники,Тяжёлый,0,3,2022,5,15,20
1904962,Дорожно-транспортные происшествия,Столкновение,Санкт-Петербург,30.231285,59.94276,2018-05-29 16:30:00,Светлое время суток,Ясно,"Сухое, Отсутствие пешеходных ограждений в необходимых местах",2,Все участники,Легкий,0,2,2018,5,29,16
1998135,Дорожно-транспортные происшествия,Столкновение,Нижегородская область,43.617222,56.428333,2015-09-29 20:00:00,"В темное время суток, освещение включено",Ясно,Сухое,5,Все участники,Тяжёлый,0,2,2015,9,29,20
2481337,Дорожно-транспортные происшествия,Наезд на пешехода,Республика Татарстан (Татарстан),50.256915,55.040873,2020-09-23 17:20:00,"В темное время суток, освещение отсутствует",Пасмурно,Сухое,2,"Пешеходы, Все участники",Тяжёлый,0,1,2020,9,23,17
1978415,Дорожно-транспортные происшествия,Наезд на стоящее ТС,Чувашская Республика - Чувашия,47.4312,56.1216,2016-08-30 12:50:00,Светлое время суток,Ясно,Сухое,2,Все участники,Легкий,0,1,2016,8,30,12
1847999,Дорожно-транспортные происшествия,Падение пассажира,Республика Татарстан (Татарстан),49.088816,55.834826,2017-05-23 14:40:00,Светлое время суток,Ясно,"Сухое, Отсутствие, плохая различимость горизонтальной разметки проезжей части",2,Все участники,Легкий,0,1,2017,5,23,14
1902163,Дорожно-транспортные происшествия,Наезд на пешехода,Санкт-Петербург,30.290661,59.962149,2016-12-29 16:17:00,"В темное время суток, освещение включено",Пасмурно,Мокрое,2,"Пешеходы, Все участники",Легкий,0,1,2016,12,29,16
2717302,Дорожно-транспортные происшествия,Столкновение,Кемеровская область - Кузбасс,86.628023,54.014786,2022-06-08 15:15:00,Светлое время суток,Ясно,Сухое,3,"Мотоциклисты, Все участники",Тяжёлый,0,2,2022,6,8,15
2040552,Дорожно-транспортные происшествия,Столкновение,Омская область,73.226752,54.992191,2019-07-19 11:40:00,Светлое время суток,Ясно,"Сухое, Отсутствие, плохая различимость горизонтальной разметки проезжей части, Отсутствие дорожных знаков в необходимых местах, Нарушения в размещении наружной рекламы, Отсутствие пешеходных ограждений в необходимых местах",2,Все участники,Тяжёлый,0,1,2019,7,19,11
2177723,Дорожно-транспортные происшествия,Наезд на пешехода,Вологодская область,37.9201,59.1207,2015-10-21 11:50:00,Светлое время суток,Ясно,"Сухое, Отсутствие тротуаров (пешеходных дорожек), Отсутствие дорожных ограждений в необходимых местах",2,"Пешеходы, Все участники",Тяжёлый,0,1,2015,10,21,11
1993597,Дорожно-транспортные происшествия,Наезд на пешехода,Нижегородская область,43.499377,56.247452,2016-03-12 18:35:00,"В темное время суток, освещение отсутствует",Пасмурно,Мокрое,2,"Пешеходы, Все участники",С погибшими,1,0,2016,3,12,18
2613948,Дорожно-транспортные происшествия,Наезд на препятствие,Пензенская область,44.982662,53.199381,2021-08-23 02:10:00,"В темное время суток, освещение включено",Ясно,Сухое,1,Все участники,Легкий,0,1,2021,8,23,2
2881250,Дорожно-транспортные происшествия,Столкновение,Красноярский край,88.392466,69.488444,2023-08-26 19:50:00,Светлое время суток,Пасмурно,Сухое,2,Все участники,Легкий,0,1,2023,8,26,19
1610970,Дорожно-транспортные происшествия,Опрокидывание,Тамбовская область,41.519759,52.831447,2019-12-03 18:20:00,"В темное время суток, освещение отсутствует",Снегопад,Обработанное противогололедными материалами,2,Все участники,Тяжёлый,0,2,2019,12,3,18
2796303,Дорожно-транспортные происшествия,Столкновение,Омская область,73.784941,54.931469,2022-12-21 22:55:00,"В темное время суток, освещение отсутствует",Ясно,Сухое,2,Все участники,С погибшими,1,0,2022,12,21,22
1722751,Дорожно-транспортные происшествия,Столкновение,Краснодарский край,38.03773,44.53637,2016-09-13 19:50:00,"В темное время суток, освещение включено",Ясно,Сухое,2,"Мотоциклисты, Все участники",Тяжёлый,0,1,2016,9,13,19
2201302,Дорожно-транспортные происшествия,Наезд на препятствие,Ставропольский край,41.925373,44.625694,2020-04-10 22:10:00,"В темное время суток, освещение включено",Ясно,Сухое,1,Все участники,Тяжёлый,0,1,2020,4,10,22
2757980,Дорожно-транспортные происшествия,Наезд на пешехода,Республика Тыва,93.90535,52.14671,2022-09-10 07:00:00,"В темное время суток, освещение отсутствует",Ясно,Сухое,2,"Пешеходы, Мотоциклисты, Все участники",С погибшими,1,0,2022,9,10,7
2525663,Дорожно-транспортные происшествия,Наезд на пешехода,Орловская область,36.091611,53.186892,2020-11-28 13:00:00,Светлое время суток,Пасмурно,Мокрое,2,"Пешеходы, Все участники",Легкий,0,1,2020,11,28,13
2195970,Дорожно-транспортные происшествия,Столкновение,Ставропольский край,41.969491,45.123259,2018-04-12 11:00:00,Светлое время суток,Ясно,"Сухое, Отсутствие, плохая различимость горизонтальной разметки проезжей части",4,Все участники,Тяжёлый,0,3,2018,4,12,11
2530599,Дорожно-транспортные происшествия,Опрокидывание,Новгородская область,30.758758,58.198937,2020-12-30 12:15:00,Светлое время суток,Пасмурно,"Мокрое, Отсутствие, плохая различимость горизонтальной разметки проезжей части",1,Все участники,Легкий,0,1,2020,12,30,12
2365202,Дорожно-транспортные происшествия,Столкновение,Красноярский край,92.943714,56.005712,2018-04-21 03:30:00,"В темное время суток, освещение включено",Ясно,"Сухое, Отсутствие дорожных знаков в необходимых местах, Отсутствие, плохая различимость вертикальной разметки, Отсутствие пешеходных ограждений в необходимых местах",2,Все участники,Легкий,0,1,2018,4,21,3
2327902,Дорожно-транспортные происшествия,Падение пассажира,Хабаровский край,135.112438,48.440697,2019-12-23 07:20:00,Светлое время суток,Ясно,Сухое,2,Все участники,Тяжёлый,0,1,2019,12,23,7
2244648,Дорожно-транспортные происшествия,Наезд на пешехода,Челябинская область,61.286588,55.163488,2019-08-31 19:10:00,"В темное время суток, освещение включено",Ясно,"Мокрое, Отсутствие тротуаров (пешеходных дорожек), Ограничение видимости",2,"Пешеходы, Все участники",Легкий,0,1,2019,8,31,19
2075338,Дорожно-транспортные происшествия,Наезд на велосипедиста,Республика Крым,33.357778,45.191667,2015-08-08 09:00:00,Светлое время суток,Ясно,"Сухое, Отсутствие, плохая различимость горизонтальной разметки проезжей части, Дефекты покрытия, Отсутствие дорожных знаков в необходимых местах, Нарушения в размещении наружной рекламы",2,"Велосипедисты, Все участники",Тяжёлый,0,1,2015,8,8,9
1685907,Дорожно-транспортные происшествия,Падение пассажира,Ханты-Мансийский автономный округ - Югра,72.582507,61.120993,2018-12-20 11:50:00,Светлое время суток,Пасмурно,"Недостатки зимнего содержания, Свежеуложенная поверхностная обработка",2,Все участники,Легкий,0,1,2018,12,20,11
2218036,Дорожно-транспортные происшествия,Столкновение,Архангельская область,43.6489,62.5328,2017-06-21 19:10:00,Светлое время суток,"Пасмурно, Дождь","Мокрое, Отсутствие дорожных знаков в необходимых местах, Ограничение видимости",2,"Мотоциклисты, Все участники",Тяжёлый,0,1,2017,6,21,19
1744290,Дорожно-транспортные происшествия,Столкновение,Пензенская область,43.6669,53.5878,2016-01-19 16:50:00,Сумерки,Снегопад,Заснеженное,3,Все участники,Тяжёлый,0,2,2016,1,19,16
2333056,Дорожно-транспортные происшествия,Наезд на препятствие,Хабаровский край,135.097407,48.480382,2018-08-10 14:30:00,Светлое время суток,Дождь,Мокрое,2,Все участники,Тяжёлый,0,1,2018,8,10,14
1610534,Дорожно-транспортные происшествия,Столкновение,Тамбовская область,41.383299,52.784148,2020-06-12 13:00:00,Светлое время суток,Ясно,"Сухое, Отсутствие, плохая различимость горизонтальной разметки проезжей части",2,Все участники,Легкий,0,2,2020,6,12,13
2269374,Дорожно-транспортные происшествия,Опрокидывание,Самарская область,49.112819,53.568611,2017-09-09 17:00:00,Светлое время суток,Пасмурно,Сухое,1,Все участники,Легкий,0,1,2017,9,9,17
1583305,"Дорожно-транспортные происшествия, ДТП и пострадавшие дети в возрасте до 16 лет",Наезд на пешехода,Белгородская область,37.909167,51.31,2015-10-14 13:00:00,Светлое время суток,Ясно,"Сухое, Неправильное применение, плохая видимость дорожных знаков",2,"Пешеходы, Дети, Все участники",Тяжёлый,0,1,2015,10,14,13
2440659,Дорожно-транспортные происшествия,Столкновение,Ростовская область,39.6931,47.2231,2016-03-04 13:30:00,Светлое время суток,Ясно,"Сухое, Отсутствие, плохая различимость горизонтальной разметки проезжей части",3,Все участники,Легкий,0,2,2016,3,4,13
2802384,Дорожно-транспортные происшествия,Столкновение,Красноярский край,95.37991,55.715073,2023-01-24 13:50:00,Светлое время суток,Снегопад,"Недостатки зимнего содержания, Заснеженное",4,Все участники,С погибшими,2,1,2023,1,24,13
2023171,Дорожно-транспортные происшествия,Наезд на стоящее ТС,Ямало-Ненецкий автономный округ,76.626399,66.085694,2019-10-10 21:15:00,"В темное время суток, освещение включено",Пасмурно,Мокрое,2,Все участники,Легкий,0,2,2019,10,10,21
2100307,"Дорожно-транспортные происшествия, ДТП и пострадавшие дети в возрасте до 16 лет",Столкновение,Владимирская область,42.0103,55.4164,2016-07-01 16:10:00,Светлое время суток,Ясно,Сухое,4,"Дети, Все участники",Легкий,0,3,2016,7,1,16
2601222,Дорожно-транспортные происшествия,Столкновение,Новосибирская область,83.306322,54.594196,2021-07-26 12:50:00,Светлое время суток,Ясно,Сухое,5,Все участники,Легкий,0,1,2021,7,26,12
2842182,Дорожно-транспортные происшествия,Наезд на пешехода,Волгоградская область,44.421169,48.649561,2023-05-26 11:50:00,Светлое время суток,Ясно,Сухое,2,"Пешеходы, Все участники",Легкий,0,1,2023,5,26,11
1819531,Дорожно-транспортные происшествия,Столкновение,Оренбургская область,55.118108,51.778342,2019-09-11 10:05:00,Светлое время суток,Ясно,"Сухое, Отсутствие тротуаров (пешеходных дорожек)",2,Все участники,Легкий,0,1,2019,9,11,10
2550527,Дорожно-транспортные происшествия,Столкновение,Пензенская область,45.006201,53.183124,2021-03-01 22:35:00,"В темное время суток, освещение включено",Пасмурно,"Отсутствие, плохая различимость горизонтальной разметки проезжей части, Обработанное противогололедными материалами, Недостатки зимнего содержания",4,Все участники,Тяжёлый,0,4,2021,3,1,22
2513962,Дорожно-транспортные происшествия,Столкновение,Московская область,37.33945,56.373129,2020-11-12 19:50:00,"В темное время суток, освещение включено",Пасмурно,Сухое,2,Все участники,Легкий,0,1,2020,11,12,19
2683567,"Дорожно-транспортные происшествия, ДТП и пострадавшие дети в возрасте до 16 лет",Столкновение,Ярославская область,39.196429,56.964585,2022-06-11 11:00:00,Светлое время суток,Ясно,Сухое,3,"Дети, Все участники",Тяжёлый,0,1,2022,6,11,11
1800280,"Дорожно-транспортные происшествия, ДТП и пострадавшие дети в возрасте до 16 лет",Наезд на пешехода,Тюменская область,69.5031,56.1097,2016-11-05 17:25:00,Сумерки,Снегопад,Обработанное противогололедными материалами,2,"Пешеходы, Дети, Все участники",Легкий,0,1,2016,11,5,17
1770806,Дорожно-транспортные происшествия,Столкновение,Свердловская область,62.9811,56.7706,2017-04-25 15:53:00,Светлое время суток,Ясно,Сухое,3,Все участники,Легкий,0,1,2017,4,25,15
2632788,Дорожно-транспортные происшествия,Столкновение,Пензенская область,44.986643,53.163716,2021-10-12 09:00:00,Светлое время суток,Ясно,Мокрое,2,Все участники,Легкий,0,1,2021,10,12,9
1785061,Дорожно-транспортные происшествия,Наезд на пешехода,Свердловская область,60.095278,57.240833,2015-10-02 19:05:00,"В темное время суток, освещение включено","Пасмурно, Дождь",Мокрое,2,"Пешеходы, Все участники",Тяжёлый,0,1,2015,10,2,19
2779205,Дорожно-транспортные происшествия,Наезд на пешехода,Калининградская область,20.43215,54.747263,2022-11-12 17:10:00,"В темное время суток, освещение включено",Ясно,Сухое,2,"Пешеходы, Все участники",С погибшими,1,0,2022,11,12,17
2570435,Дорожно-транспортные происшествия,Столкновение,Астраханская область,48.105097,46.408896,2021-05-12 16:00:00,Светлое время суток,Ясно,"Сухое, Отсутствие, плохая различимость горизонтальной разметки проезжей части, Отсутствие дорожных знаков в необходимых местах, Неправильное применение, плохая видимость дорожных знаков",2,"Мотоциклисты, Все участники",Тяжёлый,0,1,2021,5,12,16
1615567,Дорожно-транспортные происшествия,Опрокидывание,Тамбовская область,41.1456,52.6778,2015-08-17 06:50:00,Светлое время суток,Пасмурно,Сухое,1,Все участники,Тяжёлый,0,1,2015,8,17,6
2011372,Дорожно-транспортные происшествия,Наезд на пешехода,Нижегородская область,43.068284,55.959387,2019-09-25 11:00:00,Светлое время суток,Ясно,Сухое,2,"Пешеходы, Все участники",Легкий,0,1,2019,9,25,11
2786043,Дорожно-транспортные происшествия,Наезд на пешехода,Воронежская область,39.194595,51.726629,2023-01-24 12:45:00,Светлое время суток,Ясно,"Неисправность светофора, Сухое, Отсутствие, плохая различимость горизонтальной разметки проезжей части, Неправильное применение, плохая видимость дорожных знаков, Отсутствие пешеходных ограждений в необходимых местах",2,"Пешеходы, Все участники",Легкий,0,1,2023,1,24,12
1620807,Дорожно-транспортные происшествия,Наезд на пешехода,Тульская область,36.129243,53.815041,2017-05-27 08:30:00,Светлое время суток,Ясно,Сухое,2,"Пешеходы, Мотоциклисты, Все участники",Легкий,0,1,2017,5,27,8
2443284,Дорожно-транспортные происшествия,Столкновение,Ростовская область,40.910833,47.402778,2015-08-28 07:30:00,Светлое время суток,Ясно,Сухое,2,Все участники,Легкий,0,1,2015,8,28,7
1693225,"Дорожно-транспортные происшествия, ДТП и пострадавшие пешеходы, из-за наезда на пешеходов, на пешеходных переходах, по вине пешеходов",Наезд на пешехода,Ханты-Мансийский автономный округ - Югра,76.557831,60.93947,2019-02-11 21:20:00,"В темное время суток, освещение включено",Ясно,"Отсутствие, плохая различимость горизонтальной разметки проезжей части, Обработанное противогололедными материалами, Отсутствие пешеходных ограждений в необходимых местах",2,"Пешеходы, Все участники",Легкий,0,1,2019,2,11,21
1732900,Дорожно-транспортные происшествия,Столкновение,Республика Калмыкия,45.2844,46.3047,2016-12-03 09:30:00,Светлое время суток,Пасмурно,Заснеженное,2,Все участники,Легкий,0,2,2016,12,3,9
2004661,Дорожно-транспортные происшествия,Столкновение,Нижегородская область,43.03455,55.922398,2017-11-19 12:25:00,Светлое время суток,Пасмурно,Мокрое,3,Все участники,Легкий,0,1,2017,11,19,12
1560249,Дорожно-транспортные происшествия,Наезд на пешехода,Москва,37.484167,55.650278,2015-05-22 11:40:00,Светлое время суток,Ясно,Сухое,2,"Пешеходы, Все участники",Легкий,0,1,2015,5,22,11
1611469,Дорожно-транспортные происшествия,Столкновение,Тамбовская область,41.404,52.7208,2016-05-16 18:15:00,Светлое время суток,Пасмурно,"Мокрое, Отсутствие, плохая различимость горизонтальной разметки проезжей части",2,Все участники,Легкий,0,1,2016,5,16,18
2966016,Дорожно-транспортные происшествия,Столкновение,Хабаровский край,136.936362,50.550921,2024-04-30 12:20:00,Светлое время суток,Ясно,Сухое,2,Все участники,Легкий,0,1,2024,4,30,12
1784830,Дорожно-транспортные происшествия,Опрокидывание,Свердловская область,59.0,56.0,2017-02-03 13:35:00,Светлое время суток,Пасмурно,"Недостатки зимнего содержания, Со снежным накатом",4,Все участники,Легкий,0,2,2017,2,3,13
2010124,Дорожно-транспортные происшествия,Наезд на пешехода,Нижегородская область,43.414986,56.628346,2020-08-14 22:11:00,"В темное время суток, освещение включено",Пасмурно,"Сухое, Отсутствие, плохая различимость горизонтальной разметки проезжей части",2,"Пешеходы, Все участники",С погибшими,1,0,2020,8,14,22
1884181,Дорожно-транспортные происшествия,Съезд с дороги,Ленинградская область,28.5513,61.022,2016-10-30 19:55:00,"В темное время суток, освещение отсутствует",Пасмурно,Мокрое,1,Все участники,Тяжёлый,0,1,2016,10,30,19
2100949,Дорожно-транспортные происшествия,Падение пассажира,Владимирская область,40.4081,56.1378,2018-01-22 09:30:00,Светлое время суток,Пасмурно,Обработанное противогололедными материалами,2,Все участники,Легкий,0,1,2018,1,22,9
2075368,Дорожно-транспортные происшествия,Наезд на пешехода,Республика Крым,34.321944,44.838056,2015-08-24 17:00:00,Светлое время суток,Ясно,"Сухое, Нарушения в размещении наружной рекламы",2,"Пешеходы, Все участники",Легкий,0,1,2015,8,24,17
1930714,Дорожно-транспортные происшествия,Столкновение,Санкт-Петербург,30.4366,59.9474,2017-02-13 07:25:00,"В темное время суток, освещение включено",Пасмурно,"Мокрое, Отсутствие дорожных знаков в необходимых местах, Отсутствие пешеходных ограждений в необходимых местах",3,Все участники,Тяжёлый,0,1,2017,2,13,7
2526487,Дорожно-транспортные происшествия,Наезд на пешехода,Московская область,38.266218,55.602887,2020-12-17 18:50:00,"В темное время суток, освещение включено",Пасмурно,Мокрое,2,"Пешеходы, Все участники",Легкий,0,1,2020,12,17,18
1989361,"Дорожно-транспортные происшествия, ДТП и пострадавшие дети в возрасте до 16 лет",Падение пассажира,Нижегородская область,43.832188,56.365702,2019-08-05 16:20:00,Светлое время суток,Пасмурно,Мокрое,3,"Все участники, Дети",Легкий,0,2,2019,8,5,16
2924038,Дорожно-транспортные происшествия,Наезд на стоящее ТС,Пермский край,55.990062,57.908271,2023-12-17 15:45:00,Светлое время суток,Пасмурно,Обработанное противогололедными материалами,5,Все участники,Легкий,0,3,2023,12,17,15
2355112,Дорожно-транспортные происшествия,Иной вид ДТП,Красноярский край,92.871938,56.015141,2019-11-07 13:15:00,Светлое время суток,Ясно,Сухое,2,Все участники,Легкий,0,1,2019,11,7,13
1700093,"Дорожно-транспортные происшествия, ДТП и пострадавшие дети в возрасте до 16 лет",Столкновение,Краснодарский край,38.57638,46.1846,2017-09-16 17:50:00,Светлое время суток,Ясно,Сухое,2,"Мотоциклисты, Дети, Все участники",Тяжёлый,0,1,2017,9,16,17
1870132,Дорожно-транспортные происшествия,Наезд на велосипедиста,Ярославская область,39.809046,57.744091,2020-07-13 07:12:00,Светлое время суток,Ясно,Сухое,2,"Велосипедисты, Все участники",С погибшими,1,0,2020,7,13,7
2371057,"Дорожно-транспортные происшествия, ДТП и пострадавшие пешеходы, из-за наезда на пешеходов, на пешеходных переходах, по вине пешеходов",Наезд на пешехода,Красноярский край,92.837973,56.019563,2016-03-21 14:00:00,Светлое время суток,Ясно,"Сухое, Отсутствие, плохая различимость горизонтальной разметки проезжей части, Отсутствие пешеходных ограждений в необходимых местах",2,"Пешеходы, Все участники",Легкий,0,1,2016,3,21,14
2903306,Дорожно-транспортные происшествия,Столкновение,Нижегородская область,43.5949,56.4946,2023-10-05 15:00:00,Светлое время суток,Пасмурно,Мокрое,3,Все участники,Легкий,0,1,2023,10,5,15
2349451,Дорожно-транспортные происшествия,Наезд на пешехода,Иркутская область,104.316366,52.349976,2019-07-23 20:30:00,"В темное время суток, освещение включено",Пасмурно,Мокрое,2,"Пешеходы, Все участники",Легкий,0,1,2019,7,23,20
2702452,Дорожно-транспортные происшествия,Наезд на препятствие,Московская область,36.56147,56.404719,2022-03-06 14:30:00,Светлое время суток,Ясно,Сухое,3,Все участники,Тяжёлый,0,2,2022,3,6,14
2433484,Дорожно-транспортные происшествия,Наезд на препятствие,Ростовская область,40.93802,47.99395,2018-10-17 05:15:00,Сумерки,Ясно,Сухое,1,Все участники,С погибшими,1,0,2018,10,17,5
1859021,Дорожно-транспортные происшествия,Наезд на пешехода,Брянская область,34.105225,53.375943,2016-12-03 17:25:00,Сумерки,Пасмурно,"Мокрое, Отсутствие освещения",2,"Пешеходы, Все участники",С погибшими,1,0,2016,12,3,17
1675249,Дорожно-транспортные происшествия,Опрокидывание,Пермский край,56.081483,56.4299,2016-06-25 12:00:00,Светлое время суток,Ясно,Сухое,2,Все участники,Тяжёлый,0,1,2016,6,25,12
1918915,Дорожно-транспортные происшествия,Столкновение,Санкт-Петербург,30.4714,59.8711,2017-01-14 10:00:00,Светлое время суток,"Пасмурно, Снегопад","Обработанное противогололедными материалами, Недостатки зимнего содержания",2,Все участники,Тяжёлый,0,1,2017,1,14,10
2688713,Дорожно-транспортные происшествия,Падение пассажира,Москва,37.546313,55.794557,2022-03-17 08:30:00,Светлое время суток,Ясно,Сухое,3,Все участники,Легкий,0,1,2022,3,17,8
1726797,Дорожно-транспортные происшествия,Наезд на препятствие,Краснодарский край,39.03403,45.0227,2016-01-07 06:30:00,"В темное время суток, освещение включено",Пасмурно,Мокрое,3,Все участники,Тяжёлый,0,2,2016,1,7,6
