accident_id,vehicle_id,category,brand,model,manufacture_year
2594273,2594273_2,"В-класс (малый) до 3,9 м",ВАЗ, Жигули  ВАЗ-2107 модификации,2005
2926807,2926807_1,"С-класс (малый средний, компактный) до 4,3 м",KIA,Rio,2019
2926807,2926807_2,"С-класс (малый средний, компактный) до 4,3 м",TOYOTA,Corolla,1988
1790746,1790746_1,"А-класс (особо малый) до 3,5 м",ВАЗ, Ока  ВАЗ-1111 и модификации,2001
1790746,1790746_2,"С-класс (малый средний, компактный) до 4,3 м",HONDA,CR-V,2014
1790746,1790746_3,Минивэны и универсалы повышенной вместимости,PEUGEOT,Partner,2006
2926911,2926911_1,"С-класс (малый средний, компактный) до 4,3 м",HONDA,Civic,2007
2926911,2926911_2,Минивэны и универсалы повышенной вместимости,VOLKSWAGEN,Amarok,2013
1792460,1792460_1,Минивэны и универсалы повышенной вместимости,MERCEDES,G-класс,2011
2960351,2960351_1,Иные ТС,Прочие марки ТС,Прочие марки и модели ТС,2020
2913133,2913133_1,"С-класс (малый средний, компактный) до 4,3 м",KIA,Rio,2016
2913133,2913133_2,"С-класс (малый средний, компактный) до 4,3 м",KIA,Rio,2019
2776807,2776807_1,"С-класс (малый средний, компактный) до 4,3 м",SKODA,Octavia,2014
2776807,2776807_2,"С-класс (малый средний, компактный) до 4,3 м",CHERY,Tiggo,2021
1790093,1790093_1,Минивэны и универсалы повышенной вместимости,SUBARU,Outback,2011
1790093,1790093_2,"В-класс (малый) до 3,9 м",ВАЗ,Granta (Гранта),2015
1791290,1791290_1,"А-класс (особо малый) до 3,5 м",Прочие марки легковых ТС,Прочие марки легковых ТС,2017
1791290,1791290_2,"С-класс (малый средний, компактный) до 4,3 м",ВАЗ,ВАЗ 2115 и модификации,2007
1790460,1790460_1,"С-класс (малый средний, компактный) до 4,3 м",VOLKSWAGEN,Polo,2013
1790460,1790460_2,Одноэтажные длиной от 5 до 8 м,HYUNDAI,County,2012
1790422,1790422_1,Прочие легковые автомобили,ВАЗ,"ВАЗ 2110, 21101, 21102, 21103, 21108",2002
2279351,2279351_1,Одноэтажные длиной не более 5 м,УАЗ,УАЗ 33094,2007
2279084,2279084_1,"В-класс (малый) до 3,9 м",ВАЗ,ВАЗ 2114 и модификации,2010
2279554,2279554_1,"D-класс (средний) до 4,6 м",ВАЗ, Жигули  ВАЗ-2106 модификации,1998
2280151,2280151_1,"В-класс (малый) до 3,9 м",HYUNDAI,Sonata,2006
1619183,1619183_1,"В-класс (малый) до 3,9 м",KIA,Rio,2016
1619183,1619183_2,"В-класс (малый) до 3,9 м",ВАЗ," Жигули  ВАЗ-2108, 09 и модификации                       ",2003
1626767,1626767_1,Мотоциклы,DAEWOO,Racer,2012
1625026,1625026_1,Прочие легковые автомобили,DAEWOO,Nexia,2011
1626386,1626386_1,"С-класс (малый средний, компактный) до 4,3 м",ВАЗ, Жигули  ВАЗ-2107 модификации,2009
1626386,1626386_2,"С-класс (малый средний, компактный) до 4,3 м",ВАЗ,ВАЗ 2112 и модификации,2007
2669359,2669359_1,"Е-класс (высший средний, бизнес-класс) до 4,9 м",GREAT WALL,Прочие модели Great Wall,2014
2669359,2669359_2,"С-класс (малый средний, компактный) до 4,3 м",RENAULT,Logan,2006
2814274,2814274_1,"С-класс (малый средний, компактный) до 4,3 м",RENAULT,Sandero,2011
1619622,1619622_1,"В-класс (малый) до 3,9 м",ВАЗ," Жигули  ВАЗ-2108, 09 и модификации                       ",1998
1619622,1619622_2,"В-класс (малый) до 3,9 м",ВАЗ," Жигули  ВАЗ-2108, 09 и модификации                       ",1995
1628884,1628884_1,"D-класс (средний) до 4,6 м",MITSUBISHI,Прочие модели Mitsubishi,2012
1628884,1628884_2,"Е-класс (высший средний, бизнес-класс) до 4,9 м",MITSUBISHI,Outlander,2011
1628884,1628884_3,"В-класс (малый) до 3,9 м",ВАЗ," Жигули  ВАЗ-2108, 09 и модификации                       ",1986
1628884,1628884_4,"В-класс (малый) до 3,9 м",ВАЗ," Жигули  ВАЗ-2108, 09 и модификации                       ",1999
2832319,2832319_1,"С-класс (малый средний, компактный) до 4,3 м",ВАЗ,Largus (Ларгус),2022
2832319,2832319_2,"С-класс (малый средний, компактный) до 4,3 м",OPEL,Corsa,2007
2855627,2855627_1,Одноэтажные длиной от 8 до 12 м,ЛИАЗ,Прочие модели ЛИАЗ,2017
2814372,2814372_1,"С-класс (малый средний, компактный) до 4,3 м",CHERY,"Fora (A5, A21)",2017
2814372,2814372_2,"С-класс (малый средний, компактный) до 4,3 м",KIA,Rio,2011
2961669,2961669_1,Фургоны,УАЗ,3303,1985
1940990,1940990_1,"В-класс (малый) до 3,9 м",AUDI,100,1994
1943190,1943190_1,Мотоциклы,Прочие марки мотоциклов,Прочие марки мотоциклов,2010
2765548,2765548_1,"В-класс (малый) до 3,9 м",SSANGYONG,Actyon,2012
2765548,2765548_2,Персональное электрическое средство передвижения малой мощности,,,
2687510,2687510_1,"С-класс (малый средний, компактный) до 4,3 м",LEXUS,LS,2008
2687510,2687510_2,Мопеды с двигателем внутреннего сгорания менее 50 см. куб.,KTM,Прочие модели KTM,2019
1943904,1943904_1,"В-класс (малый) до 3,9 м",NISSAN,Almera,2014
1943904,1943904_2,"В-класс (малый) до 3,9 м",MAZDA,Прочие модели Mazda,2002
1937535,1937535_1,"С-класс (малый средний, компактный) до 4,3 м",RENAULT,Duster,2014
1942489,1942489_1,"А-класс (особо малый) до 3,5 м",ВАЗ,ВАЗ 2114 и модификации,2006
1942489,1942489_2,"В-класс (малый) до 3,9 м",RENAULT,Megane,2011
1942489,1942489_3,Седельные тягачи,MERCEDES,Axor,2011
1942489,1942489_4,Седельные тягачи,DAF,Прочие модели DAF,2010
2552461,2552461_1,"В-класс (малый) до 3,9 м",ВАЗ,ВАЗ 2112 и модификации,2006
2687272,2687272_1,"В-класс (малый) до 3,9 м",MAZDA,CX-5,2013
1941477,1941477_1,"В-класс (малый) до 3,9 м",CHEVROLET,Lanos,2008
1938321,1938321_1,"В-класс (малый) до 3,9 м",NISSAN,Qashgai,2008
2211046,2211046_1,"В-класс (малый) до 3,9 м",TOYOTA,Carina,1993
2211046,2211046_2,"В-класс (малый) до 3,9 м",TOYOTA,Corolla,2011
2211046,2211046_3,"В-класс (малый) до 3,9 м",NISSAN,Qashgai,2017
2211046,2211046_4,"В-класс (малый) до 3,9 м",ВАЗ,Largus (Ларгус),2017
2206129,2206129_1,Фургоны,ГАЗ,Валдай,2012
2206129,2206129_2,"В-класс (малый) до 3,9 м",ВАЗ, Жигули  ВАЗ-2107 модификации,2007
2207218,2207218_1,"В-класс (малый) до 3,9 м",ВАЗ,Vesta (Веста),2019
2207218,2207218_2,Мотоциклы,HONDA,CB,1993
2208331,2208331_1,"В-класс (малый) до 3,9 м",RENAULT,Logan,2016
2211722,2211722_1,Мотоциклы,HONDA,VF,2006
2215768,2215768_1,"В-класс (малый) до 3,9 м",CITROEN,C4,2012
2209643,2209643_1,"В-класс (малый) до 3,9 м",SKODA,Fabia,2013
2209643,2209643_2,Седельные тягачи,МАЗ,Прочие модели МАЗ,2007
2209159,2209159_1,"В-класс (малый) до 3,9 м",RENAULT,Прочие модели Renault,2007
2207800,2207800_1,"В-класс (малый) до 3,9 м",CHEVROLET,Lacetti,2008
2207800,2207800_2,"В-класс (малый) до 3,9 м",ВАЗ,Vesta (Веста),2017
2208352,2208352_1,Велосипеды,Прочие марки ТС,Прочие марки и модели ТС,
2208352,2208352_2,"В-класс (малый) до 3,9 м",ВАЗ, Жигули  ВАЗ-2107 модификации,2004
2214299,2214299_1,"В-класс (малый) до 3,9 м",ВАЗ,ВАЗ 2115 и модификации,2005
2214299,2214299_2,"В-класс (малый) до 3,9 м",ВАЗ,"ВАЗ 2110, 21101, 21102, 21103, 21108",2001
2214299,2214299_3,"В-класс (малый) до 3,9 м",ВАЗ,"ВАЗ 2110, 21101, 21102, 21103, 21108",2000
2294293,2294293_1,"В-класс (малый) до 3,9 м",ВАЗ," Жигули  ВАЗ-2101, 02, 03 и модификации",1978
2290518,2290518_1,"В-класс (малый) до 3,9 м",ВАЗ," Жигули  ВАЗ-2108, 09 и модификации                       ",2001
2290518,2290518_2,"В-класс (малый) до 3,9 м",NISSAN,Almera,1998
2297582,2297582_1,Мотоциклы,LIFAN,Прочие модели Lifan,2017
2297582,2297582_2,"С-класс (малый средний, компактный) до 4,3 м",ВАЗ,Vesta (Веста),2018
2296165,2296165_1,"С-класс (малый средний, компактный) до 4,3 м",KIA,Rio,2017
2296165,2296165_2,"В-класс (малый) до 3,9 м",VOLKSWAGEN,Polo,2016
2710760,2710760_1,"В-класс (малый) до 3,9 м",ВАЗ,Granta (Гранта),2016
2710760,2710760_2,"В-класс (малый) до 3,9 м",ВАЗ," Жигули  ВАЗ-2108, 09 и модификации                       ",2003
2710760,2710760_3,Бортовые грузовые автомобили,КАМАЗ,5321,1992
2295130,2295130_1,"В-класс (малый) до 3,9 м",ВАЗ," Жигули  ВАЗ-2108, 09 и модификации                       ",1990
2295130,2295130_2,Велосипеды,,,
2731709,2731709_1,"С-класс (малый средний, компактный) до 4,3 м",BMW,Прочие модели BMW,2007
2731709,2731709_2,Велосипеды,Прочие марки ТС,Прочие марки и модели ТС,
2907374,2907374_1,"В-класс (малый) до 3,9 м",Прочие марки ТС,Прочие марки и модели ТС,2012
2907374,2907374_2,"В-класс (малый) до 3,9 м",MAZDA,Прочие модели Mazda,2018
2919410,2919410_1,Прочая спецтехника,ГАЗ,"2217, 22171, 22177  Соболь  и модификации",2005
2919410,2919410_2,"В-класс (малый) до 3,9 м",RENAULT,Duster,2012
2919410,2919410_3,"В-класс (малый) до 3,9 м",ВАЗ,Priora,2009
2290892,2290892_1,"С-класс (малый средний, компактный) до 4,3 м",MERCEDES,G-класс,2014
2290892,2290892_2,"В-класс (малый) до 3,9 м",ВАЗ,ВАЗ 2115 и модификации,2008
2295758,2295758_1,"В-класс (малый) до 3,9 м",FORD,Focus,2013
2295690,2295690_1,"Е-класс (высший средний, бизнес-класс) до 4,9 м",TOYOTA,Camry,2010
2107984,2107984_1,Седельные тягачи,SCANIA,Прочие модели Scania,2013
2096455,2096455_1,Бортовые,ГАЗ,"3302, 33027 и модификации",2006
2096455,2096455_2,Велосипеды,,,
2103837,2103837_1,Прочие легковые автомобили,FORD,Focus,2002
2103837,2103837_2,"В-класс (малый) до 3,9 м",KIA,Rio,2012
2097685,2097685_1,Прочие одноярусные,ПАЗ,4234,2013
2107482,2107482_1,"С-класс (малый средний, компактный) до 4,3 м",MERCEDES,Прочие модели Mercedes,2011
2700645,2700645_1,"В-класс (малый) до 3,9 м",ВАЗ, Жигули  ВАЗ-2104 модификации,1990
2700645,2700645_2,Бортовые грузовые автомобили,ГАЗ,"2705  Газель , 27057 и модификации",2009
2100846,2100846_1,"D-класс (средний) до 4,6 м",VOLKSWAGEN,Passat,1996
2095851,2095851_1,"В-класс (малый) до 3,9 м",ЗАЗ,ЗАЗ 1102,1994
2103016,2103016_1,Троллейбусы,Прочие марки ТС,Прочие марки и модели ТС,2000
2486351,2486351_1,Прочие легковые автомобили,HYUNDAI,Solaris,2016
2104329,2104329_1,"D-класс (средний) до 4,6 м",RENAULT,Logan,2014
2104329,2104329_2,"D-класс (средний) до 4,6 м",ВАЗ,"ВАЗ 2110, 21101, 21102, 21103, 21108",2001
2104162,2104162_1,"С-класс (малый средний, компактный) до 4,3 м",ВАЗ,ВАЗ 2114 и модификации,2006
2104162,2104162_2,"С-класс (малый средний, компактный) до 4,3 м",PEUGEOT,306,1997
2101078,2101078_1,Прочие легковые автомобили,ВАЗ,"ВАЗ 2111, 21110 (универсал), 21113, 21114",2000
2101078,2101078_2,"D-класс (средний) до 4,6 м",FORD,Focus,2011
2106610,2106610_1,"А-класс (особо малый) до 3,5 м",DAEWOO,Nexia,2007
2100942,2100942_1,"С-класс (малый средний, компактный) до 4,3 м",OPEL,Corsa,2011
2100942,2100942_2,"D-класс (средний) до 4,6 м",RENAULT,Duster,2012
2100942,2100942_3,Одноэтажные длиной от 5 до 8 м,ПАЗ,Прочие модели ПАЗ,2015
2099417,2099417_1,Мотороллеры,LIFAN,Прочие модели Lifan,2012
2099417,2099417_2,Тракторы,,,2007
2096716,2096716_1,"D-класс (средний) до 4,6 м",Прочие марки легковых ТС,Прочие марки легковых ТС,2007
2096716,2096716_2,"С-класс (малый средний, компактный) до 4,3 м",ВАЗ, Жигули  ВАЗ-2106 модификации,2000
2096716,2096716_3,"С-класс (малый средний, компактный) до 4,3 м",ВАЗ, Жигули  ВАЗ-2106 модификации,1988
2719699,2719699_1,"С-класс (малый средний, компактный) до 4,3 м",ВАЗ,ВАЗ 2123 и модификации,2021
2465597,2465597_1,"В-класс (малый) до 3,9 м",RENAULT,Duster,2012
2465597,2465597_2,"В-класс (малый) до 3,9 м",VOLKSWAGEN,Tiguan,2012
2465597,2465597_3,"В-класс (малый) до 3,9 м",ВАЗ,Прочие модели ВАЗ,2015
2463560,2463560_1,Одноэтажные длиной не более 5 м,ГАЗ,"3221  Газель , 32217, 32213, 32212, 322172, 322132, 322133 и модификации",2001
2830229,2830229_1,Прочие легковые автомобили,FORD,Focus,2001
2830229,2830229_2,"В-класс (малый) до 3,9 м",KIA,Rio,2016
2466145,2466145_1,"С-класс (малый средний, компактный) до 4,3 м",ВАЗ, Нива  ВАЗ-2121 и модификации,1988
2468412,2468412_1,Минивэны и универсалы повышенной вместимости,LAND ROVER,Freelander,2008
2459369,2459369_1,"А-класс (особо малый) до 3,5 м",KIA,Rio,2014
2459369,2459369_2,Седельные тягачи,DAF,Прочие модели Daf,2005
2462753,2462753_1,"В-класс (малый) до 3,9 м",ВАЗ,Granta (Гранта),2017
2733843,2733843_1,"В-класс (малый) до 3,9 м",ВАЗ,Granta (Гранта),2020
2733843,2733843_2,"В-класс (малый) до 3,9 м",PEUGEOT,308,2008
2804541,2804541_1,"В-класс (малый) до 3,9 м",FORD,Focus,2012
2459683,2459683_1,"В-класс (малый) до 3,9 м",ВАЗ,"ВАЗ 2110, 21101, 21102, 21103, 21108",2000
2459683,2459683_2,"В-класс (малый) до 3,9 м",ВАЗ, Жигули  ВАЗ-2107 модификации,2009
2466021,2466021_1,"В-класс (малый) до 3,9 м",ВАЗ,Granta (Гранта),2013
2466021,2466021_2,Прочие легковые автомобили,KIA,Spectra,2006
2466021,2466021_3,"В-класс (малый) до 3,9 м",NISSAN,Almera,2006
2466739,2466739_1,"В-класс (малый) до 3,9 м",FORD,Focus,2001
2467324,2467324_1,Прочие легковые автомобили,ВАЗ,Granta (Гранта),2012
2468129,2468129_1,"D-класс (средний) до 4,6 м",FORD,Focus,2013
2470749,2470749_1,"D-класс (средний) до 4,6 м",FORD,Focus,2006
2470749,2470749_2,"D-класс (средний) до 4,6 м",DAEWOO,Nexia,2012
2602101,2602101_1,"В-класс (малый) до 3,9 м",ВАЗ,"ВАЗ 2110, 21101, 21102, 21103, 21108",2001
2602101,2602101_2,Прочие легковые автомобили,ВАЗ,Priora,2008
2602101,2602101_3,Мопеды с двигателем внутреннего сгорания менее 50 см. куб.,Прочие марки ТС,Прочие марки и модели ТС,2010
2465131,2465131_1,Велосипеды,Прочие марки ТС,Прочие марки и модели ТС,
2465131,2465131_2,Легковые автомобили (без типа),ВАЗ,"ВАЗ 2110, 21101, 21102, 21103, 21108",2003
2850260,2850260_1,"А-класс (особо малый) до 3,5 м",ВАЗ, Ока  ВАЗ-1111 и модификации,2004
2850260,2850260_2,Самосвалы,КАМАЗ,Прочие модели КАМАЗ,2022
2177117,2177117_1,"В-класс (малый) до 3,9 м",KIA,Spectra,2008
2178190,2178190_1,Минивэны и универсалы повышенной вместимости,OPEL,Прочие модели Opel,2009
2178190,2178190_2,"С-класс (малый средний, компактный) до 4,3 м",VOLKSWAGEN,Jetta,1990
2181809,2181809_1,"С-класс (малый средний, компактный) до 4,3 м",CHEVROLET,Niva,2004
2917954,2917954_1,"В-класс (малый) до 3,9 м",ВАЗ,"ВАЗ 2110, 21101, 21102, 21103, 21108",2003
2892240,2892240_1,Иные ТС,Прочие марки ТС,Прочие марки и модели ТС,2022
2514376,2514376_1,Одноэтажные длиной от 8 до 12 м,Прочие марки автобусов,Прочие марки автобусов,2001
2514376,2514376_2,"С-класс (малый средний, компактный) до 4,3 м",CITROEN,Прочие модели Citroen,2014
2514376,2514376_3,"С-класс (малый средний, компактный) до 4,3 м",CHERY,Прочие модели Chery,2007
2176066,2176066_1,"Е-класс (высший средний, бизнес-класс) до 4,9 м",VOLVO,S40,2010
2176066,2176066_2,"С-класс (малый средний, компактный) до 4,3 м",ВАЗ,"ВАЗ 2110, 21101, 21102, 21103, 21108",2002
2182029,2182029_1,"С-класс (малый средний, компактный) до 4,3 м",ВАЗ,ВАЗ 2114 и модификации,2005
2704626,2704626_1,"С-класс (малый средний, компактный) до 4,3 м",CHEVROLET,Lacetti,2006
2594291,2594291_1,"В-класс (малый) до 3,9 м",ВАЗ,ВАЗ 2115 и модификации,2004
2594291,2594291_2,"В-класс (малый) до 3,9 м",CHEVROLET,Lacetti,2011
2549107,2549107_1,"В-класс (малый) до 3,9 м",KIA,Rio,2015
2855330,2855330_1,"В-класс (малый) до 3,9 м",OPEL,Astra,1999
1592489,1592489_1,"С-класс (малый средний, компактный) до 4,3 м",RENAULT,Logan,2017
1592489,1592489_2,"С-класс (малый средний, компактный) до 4,3 м",HYUNDAI,i40,2013
1592489,1592489_3,Минивэны и универсалы повышенной вместимости,FORD,Kuga,2017
1593490,1593490_1,"В-класс (малый) до 3,9 м",FIAT,Doblo,2011
1593490,1593490_2,"В-класс (малый) до 3,9 м",HYUNDAI,Solaris,2011
1589064,1589064_1,"В-класс (малый) до 3,9 м",BMW,5er,2004
1589189,1589189_1,Одноэтажные длиной от 5 до 8 м,ПАЗ,Прочие модели ПАЗ,2010
1589189,1589189_2,Одноэтажные длиной не более 5 м,FORD,Transit 460,2013
1591196,1591196_1,Мотоциклы,SUZUKI,GSX,2005
1591196,1591196_2,Мотоциклы,HONDA,CBR,2006
1591196,1591196_3,Седельные тягачи,MAN,"19,41",1987
2531761,2531761_1,"В-класс (малый) до 3,9 м",ВАЗ,Granta (Гранта),2014
2531761,2531761_2,"С-класс (малый средний, компактный) до 4,3 м",RENAULT,Koleos,2012
2531761,2531761_3,Автогрейдеры,Прочие марки ТС,Прочие марки и модели ТС,2005
1596623,1596623_1,"С-класс (малый средний, компактный) до 4,3 м",ГАЗ,"ГАЗ 3110, 3110-101, 3110-111, 3110-311, 3110-331, 3110-341, 3110-411, 3110-441, 3110-600",1997
1596623,1596623_2,Велосипеды,,,
1597500,1597500_1,Шасси,HYUNDAI,Accent,2012
1597500,1597500_2,Шасси,TOYOTA,Avensis,1998
1590957,1590957_1,"D-класс (средний) до 4,6 м",ВАЗ,XRay,2017
1590957,1590957_2,"D-класс (средний) до 4,6 м",NISSAN,Almera,2016
1590957,1590957_3,"D-класс (средний) до 4,6 м",VOLKSWAGEN,Jetta,2017
1597000,1597000_1,"В-класс (малый) до 3,9 м",ВАЗ," Жигули  ВАЗ-2108, 09 и модификации                       ",2002
2599683,2599683_1,"А-класс (особо малый) до 3,5 м",ВАЗ,Priora,2011
1587131,1587131_1,Прочие легковые автомобили,ВАЗ,XRay,2017
1587131,1587131_2,"В-класс (малый) до 3,9 м",RENAULT,Logan,2012
1599752,1599752_1,"В-класс (малый) до 3,9 м",ВАЗ,ВАЗ 2112 и модификации,2004
2721415,2721415_1,"В-класс (малый) до 3,9 м",ВАЗ,Largus (Ларгус),2019
2721415,2721415_2,"В-класс (малый) до 3,9 м",OPEL,Vectra,1999
2842477,2842477_1,"В-класс (малый) до 3,9 м",ВАЗ,Largus (Ларгус),2018
1600990,1600990_1,"В-класс (малый) до 3,9 м",ВАЗ," Жигули  ВАЗ-2108, 09 и модификации                       ",2001
2721587,2721587_1,"В-класс (малый) до 3,9 м",MERCEDES,Прочие модели Mercedes,2010
2721587,2721587_2,"В-класс (малый) до 3,9 м",HYUNDAI,Solaris,2013
2721587,2721587_3,Бортовые грузовые автомобили,МАЗ-МАН,Прочие модели МАЗ-МАН,2014
2376516,2376516_1,"D-класс (средний) до 4,6 м",TOYOTA,Camry,1992
2383408,2383408_1,"D-класс (средний) до 4,6 м",TOYOTA,Nadia,2001
2383698,2383698_1,"В-класс (малый) до 3,9 м",TOYOTA,RAV 4,2016
2378263,2378263_1,Тракторы,Прочие марки ТС,Прочие марки и модели ТС,1983
2938568,2938568_1,Бортовые грузовые автомобили,УАЗ,Прочие модели УАЗ,2020
2938568,2938568_2,Бортовые грузовые автомобили,GREAT WALL,Прочие модели Great Wall,2022
2377617,2377617_1,"D-класс (средний) до 4,6 м",TOYOTA,Mark II,2003
2383077,2383077_1,"D-класс (средний) до 4,6 м",NISSAN,Expert,2000
2383724,2383724_1,"С-класс (малый средний, компактный) до 4,3 м",MITSUBISHI,Lancer,2010
2383724,2383724_2,Велосипеды,,,
